date,Close,log_return,garch_vol,realized_vol,tr,atr,vov,downside_vol,vol_momentum,vol_rank,vol_regime,crash_flag
2018-12-16,3228.67,0.005263668546469,0.0367265885083704,0.03314995368042078,108.0,233.7171428571428,0.0049442224681617375,0.04307571717616379,-0.009290548671649398,0.6468253968253969,2,0
2018-12-17,3509.08,0.0832836071289744,0.0349629448123932,0.039552490539676514,369.0,234.9314285714285,0.005406097614540709,0.03865531140685774,-0.010122308060645506,0.5833333333333334,2,0
2018-12-18,3652.98,0.0401893779867723,0.0423268141812343,0.04109026056020127,254.12000000000035,231.36857142857139,0.0049368412457055505,0.03865531140685774,-0.001427362020181594,0.8492063492063492,2,0
2018-12-19,3662.22,0.0025262480626864,0.0419764531962348,0.03933944542287251,290.17999999999984,236.02428571428567,0.004668537028322199,0.037293491711323415,0.0003454400426804033,0.8452380952380952,2,0
2018-12-20,4049.62,0.1005535286471595,0.0397287063086536,0.042670681711043226,485.0,242.09642857142853,0.004436367131446317,0.027641483152869833,-0.00012014299995129901,0.7619047619047619,2,0
2018-12-21,3838.66,-0.0534997021897361,0.049111555848494,0.04475581763391059,375.9899999999998,245.71071428571423,0.004189196266517428,0.032964330945207995,0.009070214318866995,0.9325396825396826,2,0
2018-12-22,3948.91,0.0283162440987361,0.0492154084181774,0.045011902078194964,194.0,240.0678571428571,0.0042380686288876444,0.032964330945207995,0.010534848722201597,0.9365079365079365,2,0
2018-12-23,3929.71,-0.0048739596550557,0.0472078537065234,0.044413866778441065,151.5300000000002,232.0371428571428,0.004334040057857629,0.0305745883530525,0.010481265198153004,0.9047619047619048,2,0
2018-12-24,4008.01,0.0197292269795763,0.0445465127016329,0.04299930639809614,273.1700000000001,234.41428571428568,0.004308424445535076,0.030287591499650164,0.009583567889239704,0.8809523809523809,2,0
2018-12-25,3745.79,-0.0676623161360598,0.0425286588412902,0.04750564927680156,373.59000000000015,249.9792857142857,0.004285178029412639,0.04050678383958234,0.00020184466005589846,0.8531746031746031,2,0
2018-12-26,3777.74,0.0084934045765709,0.0454748775910741,0.04739133565373148,180.4100000000003,252.72285714285718,0.004379200654236309,0.04050678383958234,0.0034984243948393,0.8928571428571429,2,0
2018-12-27,3567.91,-0.0571459570455612,0.0430111170793145,0.04871105428833002,278.98,258.04285714285714,0.004323544030993188,0.043425442978701496,0.0032824107706609026,0.8611111111111112,2,0
2018-12-28,3839.26,0.0732996495112843,0.0444384870908623,0.05106530699639231,347.21000000000004,271.53000000000003,0.004287748820794541,0.046356858599028494,-0.004673068757631696,0.876984126984127,2,0
2018-12-29,3695.32,-0.0382124855270991,0.0478536140901059,0.05270912615924325,222.0,278.7985714285715,0.004302020618687487,0.04937614221224162,-0.0013617943280715,0.9126984126984127,2,0
2018-12-30,3801.91,0.0284364178657821,0.0466766695593872,0.0529117745295763,245.5999999999999,288.6271428571429,0.00389852618255562,0.04937614221224162,-0.000531184147136203,0.9007936507936508,2,0
2018-12-31,3702.9,-0.0263872755984913,0.044925324090554,0.04950298141862694,179.67000000000007,275.10357142857146,0.002846383790104022,0.04634347385254346,0.00037881138892109645,0.873015873015873,2,0
2019-01-01,3797.14,0.0251318553481993,0.0432229535421806,0.04881122448444922,168.15999999999985,268.96357142857147,0.002792910191937835,0.04634347385254346,0.0006942947008903994,0.8531746031746031,2,0
2019-01-02,3858.56,0.0160459050947938,0.0416152395481746,0.048939713932518336,131.69000000000005,257.64285714285717,0.0028244229138472085,0.04634347385254346,-0.003859638042899502,0.8214285714285714,2,0
2019-01-03,3766.78,-0.0240735317857385,0.0397098486941347,0.040596648693839395,132.73999999999978,232.48142857142858,0.002827117139059477,0.04385990740816108,-0.003301268385179801,0.7579365079365079,2,0
2019-01-04,3792.01,0.0066756964269885,0.0383957013430282,0.03820113578375826,120.06999999999971,214.20142857142858,0.003059743391424041,0.042038914929258875,-0.006042785747834102,0.7222222222222222,2,0
2019-01-05,3770.96,-0.0055666105661149,0.0365064830788692,0.03727159968285213,89.98999999999978,206.77214285714285,0.0033310402488739197,0.03897729992072597,-0.011347131011236695,0.6507936507936508,2,0
2019-01-06,3987.6,0.0558599352124264,0.0347672446057276,0.04047069742770699,287.71000000000004,216.4992857142857,0.00382877213442206,0.042053247756173084,-0.011909424953659598,0.5793650793650794,1,0
2019-01-07,3975.45,-0.0030515969204376,0.0374813136690392,0.04011809348327882,96.36999999999989,203.87071428571426,0.003987165117952626,0.03895082270324481,-0.007444010421514796,0.6984126984126984,2,0
2019-01-08,3955.13,-0.0051244787814734,0.0356249223027457,0.03526230022911064,166.80000000000018,189.09999999999997,0.004316798428768265,0.02944301368188812,-0.007598031239434901,0.623015873015873,2,0
2019-01-09,3966.65,0.0029084392953748,0.0339586814612273,0.035237729646431605,76.76999999999998,181.6971428571428,0.004571803501841687,0.02944301368188812,-0.007656558086947304,0.5555555555555556,1,0
2019-01-10,3585.88,-0.1009179986058939,0.0324186394200714,0.042271214595595276,456.0100000000002,194.34214285714282,0.004996179129216193,0.04307305989108843,-0.0072912092740633,0.4523809523809524,1,0
2019-01-11,3601.31,0.0042937570054668,0.0442958040769206,0.03677804166809361,193.0,183.32714285714283,0.004986186828188576,0.04307305989108843,0.0059001027338924025,0.876984126984127,2,0
2019-01-12,3583.13,-0.0050609480499446,0.0418683066207747,0.035490029288113754,88.19000000000005,173.76928571428567,0.004474551605643992,0.04062447988884555,0.005361823541905501,0.8452380952380952,2,0
2019-01-13,3476.81,-0.0301215133856036,0.0396535201032526,0.03504928807983339,169.79999999999973,168.35499999999996,0.003958815036111925,0.039464769308070226,0.004886275497524996,0.7738095238095238,2,0
2019-01-14,3626.09,0.042039726039837,0.0387628375820356,0.0367740335471999,204.8499999999999,170.15357142857138,0.0035583396967335816,0.04099382500329057,0.0012815239129964004,0.746031746031746,2,0
2019-01-15,3553.06,-0.0203457287298025,0.0390707706058849,0.03624564856150808,131.80000000000018,167.55642857142854,0.0032929409317889436,0.03901506839727054,0.0034458483031392026,0.7658730158730159,2,0
2019-01-16,3591.84,0.0108554019840863,0.0376076026487178,0.036042593721060584,101.48999999999978,165.39928571428567,0.003139339060550362,0.03901506839727054,0.0036489211874905017,0.7023809523809523,2,0
2019-01-17,3616.21,0.0067619100468476,0.0358889275333076,0.03573588588639621,104.30999999999995,163.36857142857139,0.0031327770753160687,0.0407042812134242,0.0034702881132362,0.6309523809523809,2,0
2019-01-18,3594.87,-0.0059186868808822,0.034226677122439,0.03563429158370904,54.25,158.66714285714284,0.00324667136510653,0.038132827750680505,-0.010069126954481603,0.5634920634920635,1,0
2019-01-19,3665.3,0.0194023581934725,0.0327018995875573,0.036160756442212186,125.76999999999998,161.22285714285712,0.0034693516278226197,0.04071137655129578,-0.009166407033217402,0.48412698412698413,1,0
2019-01-20,3539.28,-0.034986870748801,0.0318515390571076,0.032985092252622375,218.73000000000002,156.29571428571427,0.003695357698324586,0.04004059563384247,-0.007801981046144997,0.42063492063492064,1,0
2019-01-21,3526.9,-0.0035040184843708,0.0324071805771826,0.03297954488401498,84.01000000000022,155.41285714285715,0.00386971053354607,0.04004522488930026,-0.006355657004853001,0.45634920634920634,1,0
2019-01-22,3570.93,0.012406767923613,0.0310179555858126,0.03344915820549413,173.6500000000001,155.90214285714288,0.004132474323024154,0.0427663085161594,-0.008052815020072303,0.36507936507936506,1,0
2019-01-23,3552.82,-0.0050844117252335,0.0299945525617802,0.03332952966415358,93.48000000000002,157.0957142857143,0.004418156058808699,0.04004458648070764,-0.007613050086937599,0.3373015873015873,1,0
2019-01-24,3569.62,0.0047174932064368,0.0288613958943197,0.019893187258149467,59.7800000000002,128.79357142857143,0.004721927955776399,0.019435272825707475,-0.007027531638987901,0.30158730158730157,1,0
2019-01-25,3565.29,-0.0012137505677216,0.0278357934172267,0.01984923977394218,64.63999999999987,119.625,0.004426495969891944,0.0181850969172164,-0.006390883705212302,0.24206349206349206,1,0
2019-01-26,3565.25,-1.1219346642832306e-05,0.0268774741575047,0.019810093154307516,117.94000000000005,121.75,0.004294900996430056,0.018096853765979356,-0.005824425430052602,0.20634920634920634,0,0
2019-01-27,3550.84,-0.0040499824191346,0.0260156917744921,0.01793341165039838,93.0,116.26428571428573,0.0042993429575653355,0.014701469819265232,-0.005835847282615502,0.1626984126984127,0,0
2019-01-28,3434.15,-0.0334147528556272,0.0252769942296125,0.016054087979116474,177.48000000000002,114.30928571428574,0.0042664461773612074,0.017781424224850115,-0.007130186347570101,0.1388888888888889,0,0
2019-01-29,3411.04,-0.0067522122258818,0.0267240488633609,0.015378797477686687,93.52999999999975,111.57571428571428,0.003811210253593415,0.01659067716645377,-0.004293906722451699,0.20238095238095238,0,0
2019-01-30,3458.18,0.0137252089822315,0.025964759426827,0.015594065136526941,90.90000000000009,110.81928571428573,0.003393156202025797,0.01659067716645377,-0.004029793134953198,0.16666666666666666,0,0
2019-01-31,3434.1,-0.0069875565059227,0.0255641971389844,0.015383270879740025,70.39999999999964,108.39714285714285,0.0030462408993014666,0.015893649881310704,-0.003297198755335299,0.14682539682539683,0,0
2019-02-01,3462.07,0.0081117934654884,0.0249385387718164,0.015681107870921772,86.80000000000018,110.72214285714287,0.0028113468936899395,0.01663680728953776,-0.0028972546454103,0.13095238095238096,0,0
