date,long_liq,short_liq,liq_imbalance,open_interest,funding_rate,long_short_ratio,volume,trade_count,target_return
2022-08-02,287.46299999999957,141.37500000000014,146.08799999999945,112120.627,0.005885,1.0004000800160031,625005.5740009408,1847324,-0.007397292091434693
2022-08-03,215.987,157.82999999999998,58.15700000000001,114745.662,0.004382,1.167316861725184,569135.4459981542,1561505,-0.008599709479179651
2022-08-04,154.0600000000002,108.05600000000013,46.00400000000008,112003.999,0.001436,1.3315458148752624,548183.5179978408,1495668,0.03002006193057838
2022-08-05,128.04200000000017,176.88700000000003,-48.84499999999986,106829.014,0.002115,1.7137042062415195,593789.3999994386,1578389,-0.015484903813883122
2022-08-06,55.15299999999999,21.49600000000001,33.65699999999998,110106.195,0.01,1.290426019239579,227610.02499940185,715639,0.00954642768953029
2022-08-07,47.165,87.74100000000001,-40.576000000000015,109888.475,0.002401,1.376990729736154,271445.71499933396,758506,0.02705787086036615
2022-08-08,135.97300000000013,161.3769999999998,-25.403999999999684,117782.966,0.01,1.3485204321277595,565009.1389988,1430125,-0.028113039796075157
2022-08-09,229.9569999999999,94.98699999999998,134.9699999999999,115887.187,0.01,1.0193861066235863,498215.59399701096,1351327,0.03414479115449787
2022-08-10,174.73700000000014,196.7840000000002,-22.047000000000057,112007.736,0.00944,2.077870113881194,760633.9460045168,1902528,-0.0008210750278987433
2022-08-11,233.03400000000005,233.13099999999983,-0.096999999999781,116993.071,0.004911,1.1881838074398248,760359.2190044777,1980070,0.019417603769849023
2022-08-12,113.99200000000016,126.79900000000008,-12.806999999999915,116161.807,-0.003384,1.1190930281839373,477298.49099705054,1382402,0.001543656921956682
2022-08-13,116.52900000000014,135.64300000000014,-19.114000000000004,119898.95,0.002154,1.2251891410769915,430989.26399729645,1250949,-0.005585632561016851
2022-08-14,138.91500000000002,152.89599999999996,-13.980999999999938,114185.594,0.001239,0.9305019305019306,437281.4309972452,1239712,-0.008695085325241436
2022-08-15,274.87299999999954,261.76299999999986,13.109999999999673,108433.941,-0.001339,1.2251891410769915,739307.0430031283,1597683,-0.010013939908729341
2022-08-16,174.03699999999986,74.70200000000004,99.33499999999982,109268.01,0.00287,1.5793139025019345,460774.98199806653,1148814,-0.02170035192362363
2022-08-17,213.6699999999995,138.99799999999985,74.67199999999966,117196.239,0.009364,1.8368794326241136,640381.7000011894,1680295,-0.006509691431418219
2022-08-18,138.77900000000002,59.24900000000003,79.53,116316.979,0.007171,2.278688524590164,347984.2369978911,1116403,-0.10716790958304045
2022-08-19,448.16399999999896,180.29199999999992,267.87199999999905,109149.86,-0.006746,1.99311583358276,905859.8240075448,2255611,0.014565304906856369
2022-08-20,126.8640000000002,125.35400000000014,1.510000000000062,108396.942,-0.004567,2.0111412225233365,490179.91299685027,1372501,0.017608426506097175
2022-08-21,102.31600000000007,155.94700000000003,-53.63099999999996,109425.036,-0.003234,2.1695721077654517,424094.0529973501,1215533,-0.005395740129966242
2022-08-22,160.05400000000003,130.84400000000005,29.20999999999998,108769.072,0.004021,2.038590094196293,588607.5899991739,1540657,0.006023459269735909
2022-08-23,98.68900000000022,164.14500000000004,-65.45599999999982,110080.933,0.000846,2.1505986137366104,609712.7460000446,1485557,-0.007508217623966473
2022-08-24,140.27000000000015,198.5600000000001,-58.289999999999935,111431.217,-0.003538,1.557544757033248,502682.9089972143,1262077,0.00889699843098768
2022-08-25,87.38300000000007,77.66800000000002,9.715000000000046,111690.601,0.004481,1.464875523786049,415688.2529979507,1043370,-0.06308249760374451
2022-08-26,361.4079999999996,128.43300000000022,232.9749999999994,117185.302,0.002599,1.6483050847457628,896422.8710060233,2084957,-0.010102211978267661
2022-08-27,113.53800000000012,131.23600000000016,-17.698000000000036,119339.567,-0.004396,1.9612081729345572,469525.2199972833,1291790,-0.024348306776797557
2022-08-28,152.84299999999993,73.88699999999999,78.95599999999995,118024.741,-0.002443,2.0030030030030033,386377.23099820025,1065533,0.0366554814045692
2022-08-29,73.57600000000006,180.3180000000001,-106.74200000000005,120095.08,-0.006193,2.094059405940594,598049.65399992,1407753,-0.0236470299311744
2022-08-30,310.26799999999974,163.523,146.74499999999975,121366.447,-0.005903,1.838489923360772,767681.41900294,1504285,0.011959497995954749
2022-08-31,203.963,156.5199999999999,47.4430000000001,112589.971,0.00495,2.418803418803418,711636.2600017092,1473746,0.004053614327647281
2022-09-01,138.78800000000004,137.63200000000026,1.1559999999997783,117934.578,0.00363,1.883506343713956,691577.7380012213,1377891,-0.008961393513317262
2022-09-02,263.56800000000004,113.28600000000006,150.28199999999998,114842.913,0.004443,2.152585119798234,669036.9520009982,1262554,-0.0060306197082571344
2022-09-03,43.959000000000024,23.330000000000005,20.62900000000002,126304.188,0.001115,2.3875338753387534,285240.58099951135,641524,0.008455521077104677
