date,long_liq,short_liq,liq_imbalance,open_interest,funding_rate,long_short_ratio,volume,trade_count
2023-06-12,49.54299999999999,55.13899999999997,-5.595999999999975,102410.652,0.003624,2.32667997338656,298900.15299999167,951804
2023-06-13,95.40200000000009,65.86200000000007,29.54000000000002,103326.892,0.006503,2.3145508783559827,434535.89899999136,1235535
2023-06-14,79.63000000000004,61.237,18.393000000000036,103673.762,0.003661,2.33889816360601,464681.5890000015,1256031
2023-06-15,95.84800000000004,91.98400000000014,3.863999999999905,104074.776,0.006687,3.0371417036737993,473878.00799999776,1237978
2023-06-16,53.83900000000002,136.00200000000007,-82.16300000000004,104680.356,0.000236,2.33000333000333,532891.5450000099,1339094
2023-06-17,25.797000000000004,34.73100000000001,-8.934000000000005,103280.026,0.007543,1.3057412958266084,305737.9739999902,871627
2023-06-18,32.32699999999999,18.06699999999999,14.260000000000002,104260.003,0.006705,1.4096385542168675,241596.43999999453,728357
2023-06-19,141.40300000000002,64.29300000000003,77.10999999999999,109052.033,0.00369,1.3062730627306274,400529.6959999946,1078197
2023-06-20,227.34999999999977,167.312,60.037999999999755,121455.675,-0.002597,1.270663033605813,758175.8929999978,1962402
2023-06-21,141.6839999999999,398.6659999999983,-256.9819999999984,116976.698,0.002551,0.8089725036179449,1123474.3649999886,3056832
2023-06-22,99.08600000000004,96.5530000000001,2.5329999999999444,117898.139,0.009236,0.7815784785319793,561017.7869999992,1755029
2023-06-23,91.56099999999996,196.61599999999964,-105.05499999999968,114960.223,0.01,0.7167381974248928,699069.059000009,2150102
2023-06-24,54.18799999999995,212.47799999999995,-158.29,113490.005,0.01,0.7695983011856309,279537.97699999635,1051817
2023-06-25,82.82200000000016,107.24700000000011,-24.424999999999955,113873.822,0.01,0.8422991893883567,301533.0660000019,1072330
2023-06-26,113.1980000000002,95.22300000000013,17.97500000000008,114993.091,0.01,0.9353590090961873,415099.3279999922,1375106
2023-06-27,46.666999999999966,91.8680000000001,-45.20100000000013,116051.546,0.01,1.0247013565499088,406062.1609999928,1319815
2023-06-28,137.9670000000001,55.82300000000006,82.14400000000003,112194.524,0.004598,0.9193857965451055,416655.62499999366,1193866
2023-06-29,34.10400000000001,109.33100000000007,-75.22700000000006,118219.701,0.01,1.1150592216582065,382028.9759999823,1053882
2023-06-30,141.12800000000018,216.66499999999976,-75.53699999999958,105968.31,0.01,0.8996960486322189,809266.570000017,1954717
2023-07-01,12.227999999999993,17.186999999999994,-4.959000000000001,109284.828,0.01,1.0929259104227709,135520.2299999896,490710
2023-07-02,37.11200000000002,52.14599999999999,-15.033999999999963,108566.695,0.01,0.9968051118210863,231865.38199998543,620490
2023-07-03,33.83599999999999,80.71600000000004,-46.880000000000045,117966.718,0.01,0.9860973187686196,370292.5379999941,958950
2023-07-04,64.40699999999998,20.144000000000016,44.26299999999996,114033.641,0.01,0.7590149516270888,300832.0879999938,796711
2023-07-05,74.96700000000003,40.248000000000026,34.719,112591.077,0.01,0.9234468166955183,294836.51899999246,791658
2023-07-06,195.1979999999999,115.37000000000012,79.82799999999978,103098.425,0.001492,1.098635886673662,721265.3080000133,1610306
2023-07-07,41.74900000000001,44.20200000000004,-2.4530000000000314,103526.162,-0.000658,1.3110700254217702,337768.86399999063,924745
2023-07-08,36.369,10.764999999999992,25.604000000000006,103599.986,0.001686,1.2768670309653916,138734.49099999573,466069
2023-07-09,26.786999999999995,18.738000000000003,8.048999999999992,102142.001,0.006153,1.322340919647004,162296.0479999897,531376
2023-07-10,65.58399999999997,113.91400000000002,-48.33000000000004,106065.484,0.002995,1.3369946249123628,429112.2819999911,1117376
2023-07-11,32.415000000000006,68.86000000000006,-36.44500000000005,108002.932,0.003954,1.079434393844874,298904.21499999316,883283
2023-07-12,68.243,32.96600000000003,35.276999999999965,111144.946,0.00465,0.9798059790140567,425056.2589999954,1159164
2023-07-13,111.86000000000011,280.2100000000002,-168.35000000000008,111380.872,0.000529,1.2401433691756272,696020.879999993,1735990
2023-07-14,175.80100000000004,63.26300000000005,112.538,101193.253,0.01,0.7780938833570412,538282.6829999979,1497019
2023-07-15,12.600999999999996,7.882000000000002,4.718999999999993,100111.951,0.002984,1.6518164942985945,111622.07099999354,440267
2023-07-16,38.69500000000001,27.104000000000006,11.591000000000001,100935.132,0.004583,1.5873221216041398,173805.83699999136,550800
2023-07-17,209.6420000000001,64.84400000000004,144.79800000000006,104803.616,0.006261,1.5974025974025974,344113.06799999834,954414
2023-07-18,75.03800000000007,44.86799999999999,30.17000000000008,106822.541,0.007477,1.7708506511499027,337396.20999998925,962375
2023-07-19,55.97299999999999,50.028000000000006,5.944999999999986,104806.924,0.00769,1.8960324355632783,298357.9469999993,833931
2023-07-20,68.06999999999996,59.02700000000002,9.042999999999942,109713.21,0.005563,1.86286859433152,410256.5539999879,1039998
2023-07-21,23.56099999999998,29.999,-6.43800000000002,106634.713,0.003717,2.102699348433137,221144.01799998956,629352
2023-07-22,25.45500000000001,8.863999999999995,16.591000000000015,105660.114,0.000177,1.81135788585887,143376.17599999535,427363
2023-07-23,60.741,55.80400000000002,4.936999999999976,100351.704,0.009372,1.8465698832906348,224713.60499999285,590893
2023-07-24,97.13900000000014,46.82799999999999,50.31100000000015,111780.574,0.01,1.51004016064257,434026.28199999087,1046184
2023-07-25,19.647999999999993,26.847999999999995,-7.200000000000003,108310.56,0.009465,2.155569580309246,196436.96499998792,551840
2023-07-26,59.564,56.56600000000001,2.9979999999999905,109254.774,0.005768,1.9481132075471697,318527.4699999943,795719
2023-07-27,49.354000000000006,11.059999999999995,38.29400000000001,109907.267,0.002876,1.54841997961264,223358.75599999764,599589
2023-07-28,26.66200000000001,34.20500000000001,-7.543000000000003,107957.293,0.01,1.6795284030010718,221293.81099999225,576036
2023-07-29,4.681,7.878000000000002,-3.197000000000002,108184.735,0.00753,1.50501002004008,87045.45499999261,313438
2023-07-30,41.939,20.986000000000008,20.952999999999992,106297.752,0.004357,1.5562372188139062,169901.2289999979,460556
2023-07-31,35.20900000000002,24.56700000000002,10.641999999999996,108881.563,0.008239,1.6392187912377936,230371.68399999008,605167
2023-08-01,56.54299999999997,195.32500000000005,-138.78200000000007,108737.34,0.01,1.8465698832906348,442328.3409999925,987917
2023-08-02,115.591,87.50900000000009,28.08199999999991,112350.923,0.01,1.6939655172413794,491725.4559999887,1125359
2023-08-03,40.97700000000002,51.11499999999998,-10.137999999999963,111572.311,0.01,1.9994001199760045,251916.72099999248,655547
2023-08-04,55.77300000000001,16.477999999999998,39.295000000000016,114692.265,0.01,1.8935185185185184,229393.573999992,589412
2023-08-05,20.45300000000001,8.883,11.570000000000011,112647.226,0.01,2.1776294884016525,82508.31199999421,339310
2023-08-06,14.488,15.313000000000002,-0.8250000000000028,111134.656,0.01,2.1675641431738994,103077.43999999324,366147
2023-08-07,90.62900000000002,57.35399999999999,33.27500000000003,111607.402,0.01,2.1338138514572234,297053.0299999989,742489
2023-08-08,36.495,239.41099999999992,-202.9159999999999,124074.784,0.005944,2.0111412225233365,459080.0419999986,1039189
2023-08-09,73.09499999999998,36.88400000000003,36.210999999999956,117868.514,0.008877,1.033760423022168,361934.8759999921,830582
2023-08-10,29.55699999999999,17.528000000000002,12.02899999999999,118605.371,0.008277,1.4003840614498322,234497.46499998585,601373
2023-08-11,19.893,9.892,10.001000000000001,118242.329,0.007123,1.6434047052603755,178991.87299997848,424379
2023-08-12,1.7149999999999994,11.025,-9.31,117195.555,0.009305,1.8240609997175943,51595.417999987214,212616
2023-08-13,39.98900000000001,11.833999999999998,28.155000000000015,114746.915,0.01,1.8604118993135013,84190.5049999941,285682
2023-08-14,119.91100000000004,51.66100000000001,68.25000000000003,107363.632,0.01,1.9797377830750893,295035.300999984,641206
2023-08-15,65.55400000000002,13.677999999999995,51.87600000000002,114166.518,0.01,1.9308323563892145,191289.95499998683,481440
2023-08-16,112.72900000000008,14.464999999999993,98.2640000000001,117032.769,0.01,2.188775510204082,280543.51899999444,662146
2023-08-17,773.5659999999993,258.59199999999987,514.9739999999995,106483.248,0.01,2.3921302578018993,868476.9019999912,2162776
2023-08-18,191.352,134.8450000000002,56.506999999999806,95774.298,0.005166,2.2351989647363313,522371.2799999916,1479224
2023-08-19,61.06200000000004,47.85800000000001,13.204000000000029,87643.112,-0.005286,2.1595576619273302,202219.06699998223,621526
2023-08-20,24.262000000000008,22.545,1.7170000000000059,89721.393,-0.000193,2.51493848857645,141089.84999999122,446558
2023-08-21,102.61700000000005,38.92099999999999,63.696000000000055,91006.081,-0.001619,2.5100035100035103,232479.37799998777,671912
2023-08-22,81.541,53.40200000000005,28.138999999999946,87077.675,0.003048,2.2331070158422244,313112.7459999949,834626
2023-08-23,107.6620000000001,269.9569999999998,-162.29499999999973,83906.151,0.003247,2.4806822137138878,412968.6439999893,1067864
2023-08-24,87.49399999999997,26.938,60.55599999999997,85603.694,0.0049,1.9691211401425177,286734.50799998804,769676
2023-08-25,102.0890000000001,46.29400000000002,55.79500000000008,84132.139,0.005218,2.4818941504178276,274800.1819999812,760642
2023-08-26,1.211,4.382999999999998,-3.171999999999998,85656.574,0.002096,2.3795201081446433,63925.86199997982,250462
2023-08-27,8.585,20.333999999999996,-11.748999999999995,86573.463,0.001232,2.3344448149383132,86505.39799999906,336477
2023-08-28,37.966999999999985,45.442,-7.475000000000016,86262.877,0.004524,2.3200531208499333,219961.33099998723,625735
2023-08-29,143.96200000000002,198.121,-54.15899999999999,92243.814,-0.010934,2.3411293017039756,700232.3660000025,1847440
2023-08-30,75.10000000000005,33.28400000000002,41.81600000000003,89216.003,0.003944,1.1810250817884405,315285.3819999814,933104
2023-08-31,141.58800000000005,46.988,94.60000000000005,82453.631,0.008105,1.5037556334501754,502906.1459999922,1358001
2023-09-01,121.20900000000002,92.47600000000008,28.732999999999933,83658.891,0.006254,2.241491085899514,361184.9199999848,1056900
2023-09-02,25.457000000000008,19.16100000000001,6.295999999999999,80657.541,-0.002018,2.442340791738382,107642.863999993,388631
2023-09-03,16.675,21.994999999999997,-5.319999999999997,80412.001,0.00289,2.327787021630616,133016.83199999982,458683
2023-09-04,50.014999999999986,30.99300000000001,19.021999999999977,81031.689,-0.001059,2.2467532467532467,173133.98499998817,537893
2023-09-05,42.517,33.36200000000001,9.154999999999994,83814.558,0.003366,2.3852403520649963,186472.40899997833,559369
2023-09-06,73.81100000000005,46.433000000000014,27.378000000000036,83242.983,0.002135,2.46860908775581,250838.49899998456,716800
2023-09-07,26.385999999999992,81.1340000000001,-54.748000000000104,82788.59,0.006924,2.6075036075036078,257279.32099999348,713697
2023-09-08,47.027000000000015,30.061000000000007,16.966000000000008,83475.773,-0.001691,1.9913251570445705,249263.823999974,711318
2023-09-09,1.5159999999999996,1.7819999999999998,-0.26600000000000024,83499.248,0.001423,2.0807147258163896,67909.8089999899,264077
2023-09-10,152.684,19.683000000000003,133.001,81776.869,0.002609,1.9958058717795086,162972.41299998856,444144
2023-09-11,131.07100000000034,64.33300000000001,66.73800000000033,89427.827,0.001838,2.141690229343387,427214.99599998374,1188511
2023-09-12,87.27900000000007,129.59800000000024,-42.31900000000017,87298.239,-0.003502,2.6075036075036078,587264.5390000055,1619998
2023-09-13,46.609,62.499000000000045,-15.890000000000043,89881.92,0.003099,1.7085590465872156,335252.68199998146,1064192
2023-09-14,50.97499999999996,106.15500000000009,-55.18000000000013,91668.789,-0.004748,1.4354603019970773,380666.4589999864,1116218
2023-09-15,62.415000000000006,87.647,-25.232,86666.838,0.007561,1.269117313365101,251656.76999998788,742067
2023-09-16,43.53199999999999,42.120999999999995,1.4109999999999943,86514.002,-0.003161,1.3485204321277595,140469.8459999779,412685
2023-09-17,48.84400000000001,15.984999999999996,32.85900000000001,84768.768,0.000649,1.44140625,114239.1299999916,320494
2023-09-18,101.45700000000004,197.39399999999983,-95.9369999999998,89486.316,-0.006774,1.399232245681382,472538.2769999905,1294850
2023-09-19,113.07600000000016,162.75500000000025,-49.67900000000009,92709.96,-0.001756,1.2763487366264512,433431.42699998384,1206546
2023-09-20,99.5110000000001,76.87799999999996,22.633000000000138,90352.844,-0.000991,1.2031284423881912,348870.8389999853,1045892
2023-09-21,140.749,32.173000000000016,108.57599999999998,92453.983,0.007429,1.365744026496333,317992.8619999813,923983
2023-09-22,19.097000000000005,23.036,-3.9389999999999965,92618.114,0.002136,1.7005130974885228,173480.90299998273,539819
2023-09-23,2.944,1.461,1.4829999999999999,91363.405,0.000209,1.7122321670735017,57834.87299998486,240446
2023-09-24,34.07900000000001,16.357,17.72200000000001,90407.289,0.002887,1.7647221454243847,146632.77300000013,443521
2023-09-25,61.08199999999998,69.61600000000006,-8.534000000000077,89736.21,0.004792,1.807411566535654,268371.61699998536,768894
2023-09-26,36.758,21.476,15.282000000000004,91207.182,0.005626,1.8376844494892168,180411.7699999834,545563
2023-09-27,53.50800000000002,96.25199999999997,-42.74399999999995,88292.946,0.002074,1.918855808523059,352900.55899999203,919549
2023-09-28,66.89100000000003,165.4590000000001,-98.56800000000005,93787.079,-0.004732,1.8161081385525204,429521.67999998864,1158562
2023-09-29,76.06100000000002,54.66700000000002,21.394,88442.739,0.000476,0.9912385503783354,277397.3569999751,838490
2023-09-30,8.131999999999998,40.21200000000001,-32.08000000000001,90181.912,0.001525,1.248201438848921,92315.8719999954,341498
2023-10-01,17.244000000000003,248.44799999999972,-231.20399999999972,87493.182,-0.002263,1.2371364653243846,240382.6589999966,758285
2023-10-02,218.82399999999987,139.792,79.03199999999987,88279.947,-0.001477,1.0850708924103418,593259.6329999977,1643313
2023-10-03,62.40100000000002,49.599,12.802000000000021,87755.119,0.0025,1.1101498206372653,282926.2009999894,890308
2023-10-04,40.61900000000005,97.52900000000004,-56.90999999999999,90051.326,-0.002857,1.4283632831471589,280762.75499999,874124
2023-10-05,110.82300000000006,73.25700000000003,37.56600000000003,91610.186,-0.002302,1.343566908835247,370181.1169999903,1032481
2023-10-06,71.84500000000001,184.4729999999999,-112.62799999999989,94045.165,-0.003149,1.388344877000239,438444.8609999882,1258045
2023-10-07,13.193999999999996,7.496,5.697999999999995,90897.841,0.002083,0.9260400616332819,117049.14499999156,436665
2023-10-08,22.317000000000004,19.74200000000001,2.574999999999992,92103.35,0.005163,0.9550342130987293,178380.30699998463,587808
2023-10-09,104.23100000000018,61.23,43.00100000000018,90808.237,0.007838,1.0316944331572533,314146.48499999265,911525
2023-10-10,78.31300000000002,34.12600000000001,44.187000000000005,93003.601,0.004548,1.2753128555176336,238094.123999992,735377
2023-10-11,180.0580000000001,51.820000000000014,128.23800000000008,98094.071,0.006319,1.5150905432595574,387769.8929999924,1110022
2023-10-12,71.54700000000003,27.71799999999999,43.829000000000036,97000.137,0.007304,2.123048094940662,220054.9569999954,719821
2023-10-13,55.79300000000004,57.301,-1.50799999999996,97295.681,0.002326,1.8555111364934322,243221.97899999688,690442
2023-10-14,3.5899999999999994,11.707000000000008,-8.117000000000008,98458.698,0.002456,1.8256569652444192,82164.78099998232,304735
2023-10-15,32.515000000000015,60.363,-27.847999999999985,97583.025,0.002224,1.8248587570621468,159991.94099999827,437070
2023-10-16,144.64800000000014,408.2909999999995,-263.64299999999935,89077.6,0.009644,1.5380710659898478,821280.440000011,2475639
2023-10-17,159.93699999999993,107.9980000000002,51.93899999999972,91206.332,-0.002311,1.127659574468085,314176.04199999233,1046985
2023-10-18,72.0570000000001,43.180999999999976,28.876000000000126,86456.049,0.001644,0.9719976336028396,297081.55199998314,952011
2023-10-19,61.831,181.5639999999999,-119.7329999999999,93918.499,-0.011006,1.127659574468085,333673.20699999004,1059890
2023-10-20,87.13600000000027,149.70000000000027,-62.56400000000001,90454.431,0.002687,0.9080328181644726,550793.0560000109,1825220
2023-10-21,61.400000000000006,80.52000000000007,-19.12000000000006,96383.105,0.005827,0.768972227136034,256411.86799999292,925606
2023-10-22,49.710999999999984,52.24199999999999,-2.531000000000006,93092.505,0.003115,0.6803898504453033,198602.75799999063,776580
2023-10-23,211.96900000000016,894.916999999997,-682.9479999999968,88700.425,0.000648,0.7137960582690659,981575.1990000004,3577574
2023-10-24,278.72999999999973,370.6219999999973,-91.89199999999755,84811.19,0.01,0.9105846388995031,907742.7780000007,4537310
2023-10-25,110.89700000000003,197.62899999999988,-86.73199999999984,83899.125,0.01,0.8660197798096658,442564.0909999919,2336664
2023-10-26,195.412,126.56200000000037,68.84999999999964,84790.567,0.01,0.7985611510791366,339551.18799999513,1476640
2023-10-27,89.315,62.160999999999994,27.154000000000003,84508.917,0.01,0.9094901661256446,257660.9019999958,1089153
2023-10-28,23.085,37.71100000000001,-14.626000000000012,84706.822,0.01,0.958096729978461,138314.93199999293,636421
2023-10-29,30.91600000000001,63.76200000000004,-32.84600000000003,88065.238,0.01,0.9607843137254902,174124.07699999583,778939
2023-10-30,155.57500000000005,89.0770000000001,66.49799999999995,86800.523,0.01,0.849112426035503,280471.0409999872,1075122
2023-10-31,70.80300000000013,83.20400000000011,-12.400999999999982,88250.467,0.01,0.9916351324437362,269274.63599999546,1000029
2023-11-01,92.165,250.46699999999944,-158.30199999999945,86819.249,0.01,0.8878610534264678,469213.4829999944,1660930
2023-11-02,142.80099999999985,110.44500000000014,32.35599999999971,81436.927,0.01,0.8168604651162791,410116.0240000037,1414447
2023-11-03,182.24199999999956,89.3200000000001,92.92199999999946,81467.15,0.01,0.9868865487780648,305854.1420000087,1091538
2023-11-04,20.87800000000001,85.93,-65.05199999999999,83556.753,0.01,1.0508613617719442,140746.873999996,509867
2023-11-05,76.20400000000011,119.87100000000018,-43.66700000000007,86058.263,0.01,0.8882175226586102,231363.2569999973,806215
2023-11-06,76.17500000000013,87.13000000000018,-10.955000000000055,86157.699,0.01,0.8688095683049898,202227.21499999132,737640
2023-11-07,104.4200000000001,123.14700000000012,-18.727000000000018,88760.278,0.01,0.9131432944327529,343509.6599999998,1129713
2023-11-08,49.31300000000002,113.54200000000004,-64.22900000000003,90396.445,0.01,0.7556179775280899,333264.3869999972,1011392
2023-11-09,183.82399999999953,426.7309999999975,-242.90699999999796,79522.355,0.020027,0.7611835153222966,778460.0120000032,2645730
2023-11-10,86.83000000000003,163.2319999999996,-76.40199999999957,79824.026,0.01,0.9996000799840032,299295.46899999696,1084864
2023-11-11,77.47900000000006,67.80400000000002,9.67500000000004,80358.96,0.014648,0.9238168526356292,159239.2839999971,590953
2023-11-12,104.51600000000003,48.20300000000001,56.313000000000024,80851.913,0.027221,0.9813750743015653,118890.04499999498,463784
2023-11-13,150.11399999999992,93.82399999999998,56.289999999999935,80428.399,0.020492,0.9770660340055358,257075.64799999812,915543
2023-11-14,133.23700000000017,104.1600000000002,29.07699999999997,78890.955,0.014477,1.0903010033444815,396106.6500000026,1342620
2023-11-15,72.82400000000003,344.07699999999875,-271.25299999999874,83075.314,0.01,1.3100023100023102,423818.4950000039,1517536
2023-11-16,336.803999999999,114.98800000000016,221.81599999999884,80902.395,0.012014,0.8112660749864155,434444.3659999982,1566658
2023-11-17,125.08900000000013,196.35199999999972,-71.2629999999996,77925.157,0.01,1.3849272597185787,319872.83200000046,1220697
2023-11-18,58.789,43.481999999999985,15.307000000000016,79409.01,0.01,1.2123893805309733,121721.12199999734,504912
2023-11-19,31.319999999999997,111.67600000000004,-80.35600000000005,80864.763,0.01,1.1168501270110076,154708.49200000064,603250
2023-11-20,78.64300000000007,110.2830000000002,-31.64000000000013,83376.582,0.01,0.9402405898331393,307563.34699999867,1148066
2023-11-21,371.69099999999895,118.54900000000004,253.14199999999892,79589.796,0.01,0.8348623853211009,448913.5849999945,1498443
2023-11-22,54.658000000000094,243.7699999999989,-189.1119999999988,80864.809,0.01,1.0682523267838675,337588.09100000485,1194018
2023-11-23,60.86499999999998,45.41900000000004,15.445999999999941,81963.982,0.01,0.7755681818181818,185369.93099999765,760529
2023-11-24,68.937,177.65599999999938,-108.71899999999938,80036.682,0.01,0.8392495861688432,351031.7180000052,1220961
2023-11-25,5.678999999999998,20.40299999999999,-14.723999999999993,79569.811,0.01,0.7768301350390903,82589.32899999413,376537
2023-11-26,51.869000000000035,28.33300000000001,23.536000000000026,79126.891,0.01,0.8162005085361423,173656.7260000022,640181
2023-11-27,103.7970000000001,44.175000000000054,59.62200000000004,79260.16,0.01,0.9743336623889438,266046.2879999976,936689
2023-11-28,85.94600000000001,198.70199999999969,-112.75599999999967,81109.408,0.01,1.2045855379188712,318417.0260000053,977889
2023-11-29,87.24900000000004,88.28700000000006,-1.0380000000000251,82647.891,0.01,0.679261125104954,261631.88099999633,903322
2023-11-30,48.22900000000005,47.969000000000015,0.26000000000003354,82618.836,0.01,0.8076644974692697,191188.8709999965,698516
2023-12-01,51.462,151.66399999999982,-100.20199999999981,89044.936,0.01,0.9305019305019306,342330.4170000071,1038337
2023-12-02,27.756000000000007,124.16000000000015,-96.40400000000014,81673.055,0.008541,0.5928639694170118,204533.35099999563,717216
2023-12-03,53.07400000000004,126.8530000000002,-73.77900000000015,79997.634,0.01,0.6625103906899419,221917.9049999941,764587
2023-12-04,115.84200000000028,447.1699999999965,-331.3279999999962,83191.992,0.01,0.7001020061203672,601121.2400000081,1863182
2023-12-05,114.91000000000015,370.34699999999856,-255.43699999999842,82594.215,0.01,0.7126220243192327,575038.1059999976,2044132
2023-12-06,205.7269999999989,148.4709999999999,57.255999999999005,85262.969,0.01,0.7850767583006069,383808.85600000736,1236871
2023-12-07,177.93599999999975,135.303,42.632999999999754,83409.053,0.01,0.9022256039566292,346001.8560000041,1115282
2023-12-08,38.39500000000001,389.08399999999864,-350.6889999999986,82103.851,0.020242,1.022653721682848,281863.83400000434,947320
2023-12-09,75.04200000000002,73.95300000000009,1.0889999999999276,80809.982,0.017192,0.9062142584826535,189339.65599999495,682105
2023-12-10,21.212000000000003,46.885000000000026,-25.673000000000023,83146.441,0.023923,0.9685039370078741,144548.25899999664,543574
2023-12-11,431.2679999999979,177.9549999999999,253.31299999999803,75529.169,0.01,1.0652622883106153,620697.6130000014,2124097
2023-12-12,147.1539999999997,134.21400000000014,12.939999999999571,77359.504,0.01,1.3474178403755868,356525.5000000052,1282200
2023-12-13,92.48100000000012,162.85599999999974,-70.37499999999962,78619.174,0.012601,1.4330900243309002,396710.9000000035,1374684
2023-12-14,92.182,234.84199999999908,-142.65999999999906,76353.272,0.01,1.1150592216582065,343134.7800000052,1277060
2023-12-15,122.47900000000013,52.06400000000001,70.41500000000012,75815.592,0.01,1.0820320632937748,257025.29699999664,985609
2023-12-16,52.12000000000001,64.78300000000003,-12.663000000000018,75326.343,0.01,1.2851919561243146,160549.45899999348,635887
2023-12-17,178.44999999999948,43.11,135.33999999999946,76343.562,0.01,1.229654403567447,224722.85099999345,879098
2023-12-18,356.43099999999936,195.89699999999965,160.5339999999997,75529.562,0.015611,1.3702299123014934,374422.2760000041,1352621
2023-12-19,150.47799999999978,170.16099999999972,-19.682999999999936,76749.074,0.01,1.1824530772588389,315311.84400000813,1199916
2023-12-20,73.12200000000007,240.03699999999924,-166.91499999999917,79727.188,0.023637,1.2396416573348266,377008.9230000013,1397254
2023-12-21,68.69800000000001,135.79900000000023,-67.10100000000023,80534.035,0.028948,0.8765246762994934,276922.155000001,1107934
2023-12-22,86.80100000000012,91.69000000000014,-4.889000000000024,77330.551,0.018011,0.9305019305019306,238341.93299999213,972004
2023-12-23,22.989000000000004,40.30400000000002,-17.31500000000002,78625.155,0.015066,1.0263424518743667,120789.52799999063,515649
2023-12-24,102.18500000000012,58.90400000000003,43.281000000000084,77214.87,0.019729,1.0341741253051262,179644.53599999438,703977
2023-12-25,55.12300000000002,107.64400000000006,-52.52100000000004,77534.31,0.037908,1.1353833013025838,183538.53899999437,751186
2023-12-26,146.4150000000001,86.36100000000006,60.054000000000045,79595.62,0.029559,1.1417862497322768,295302.7890000059,1052321
2023-12-27,76.09700000000004,149.17200000000008,-73.07500000000005,76041.876,0.032304,1.652519893899204,247835.41099999825,898117
2023-12-28,176.59499999999983,80.42499999999995,96.16999999999987,75591.363,0.050152,1.2573363431151243,257514.9319999951,958238
2023-12-29,132.97700000000015,66.793,66.18400000000014,75717.378,0.047082,1.5516713447307988,336700.03699999995,1139297
2023-12-30,94.88700000000009,53.590999999999994,41.29600000000009,75464.732,0.037842,1.8851702250432778,183890.66999999149,667557
2023-12-31,80.23300000000008,135.83999999999983,-55.60699999999976,74003.756,0.033597,1.4437927663734114,173509.85299999182,626557
2024-01-01,35.648999999999994,465.5419999999996,-429.8929999999996,76608.672,0.033601,1.5068939583855603,206422.57999999457,761222
2024-01-02,143.00199999999984,210.26899999999924,-67.2669999999994,79785.333,0.05373,1.0828993959591753,459798.511000005,1677641
2024-01-03,534.4049999999983,192.08799999999945,342.3169999999988,68682.475,0.01,1.027986209693774,595855.2250000014,2295158
2024-01-04,70.15300000000002,145.11199999999997,-74.95899999999995,71363.735,0.01,1.6448029621793174,331961.9030000011,1406140
2024-01-05,121.89100000000016,122.88900000000017,-0.9980000000000047,67290.629,0.01,1.1743857360295715,370910.7300000032,1598095
2024-01-06,55.47900000000004,73.24399999999993,-17.764999999999887,68370.125,0.01,1.2217285047767164,138542.7969999943,656685
2024-01-07,90.8740000000001,50.896000000000015,39.97800000000008,70553.146,0.01,1.238638907544213,180710.71399999244,785460
2024-01-08,101.62800000000006,224.69399999999905,-123.065999999999,74597.29,0.01,1.1570319240724762,494926.4349999994,1942749
2024-01-09,295.78499999999946,152.09299999999996,143.6919999999995,70791.698,0.01,0.7898693395382138,513141.86900000786,2226270
2024-01-10,267.15699999999885,244.69399999999857,22.463000000000278,68570.331,0.01,1.162629757785467,668657.4739999991,3014236
2024-01-11,214.67399999999935,391.11399999999855,-176.4399999999992,71404.986,0.01,1.6075619295958279,596433.496000014,2762605
2024-01-12,407.9409999999978,170.51199999999972,237.4289999999981,74736.612,0.01,1.7107617240444564,575943.2579999958,2403360
2024-01-13,72.38100000000014,61.07700000000002,11.304000000000123,75148.212,0.01,2.7009622501850483,207737.3259999956,937293
2024-01-14,111.29100000000015,46.00400000000002,65.28700000000013,77076.035,0.01,2.8328861632809503,181097.0499999961,802515
2024-01-15,70.09600000000006,120.38900000000018,-50.29300000000012,73896.126,0.01,2.653635367190354,240058.7749999928,1036187
2024-01-16,73.19400000000009,282.3519999999993,-209.15799999999922,74127.737,0.01,2.616636528028933,287207.23299999733,1181592
2024-01-17,160.38199999999972,42.633000000000024,117.7489999999997,75759.926,0.01,2.155569580309246,209396.08099999212,898701
2024-01-18,441.0319999999989,112.33,328.7019999999989,77715.61,0.01,2.5124692658939236,335016.7159999987,1338227
2024-01-19,234.2179999999983,150.10299999999987,84.11499999999845,74493.726,0.01,2.90625,345939.71700000577,1332429
2024-01-20,18.728,30.582,-11.854,74617.587,0.01,2.4411562284927735,95850.33099999424,421833
2024-01-21,22.738000000000003,20.128999999999987,2.609000000000016,74654.787,0.01,2.361344537815126,67035.54499999405,314820
2024-01-22,388.87799999999777,116.20500000000028,272.6729999999975,76234.388,0.01,2.3944331296673456,459024.1059999919,1643436
2024-01-23,288.3879999999983,271.37299999999965,17.01499999999868,75825.335,0.01,2.6192544335866814,414373.3289999917,1469655
2024-01-24,104.1250000000001,281.33699999999936,-177.21199999999925,76306.566,0.01,2.3523298692591355,272754.17099999374,1025934
2024-01-25,55.74900000000006,61.00299999999999,-5.253999999999934,77936.247,0.01,2.108486167236556,203635.6509999899,780965
2024-01-26,55.26200000000002,191.00199999999973,-135.7399999999997,79335.324,0.01,2.031221582297666,355418.47800000606,1213408
2024-01-27,44.82100000000001,45.80600000000004,-0.9850000000000279,78268.91,0.0083,1.462447672986949,118437.11399999344,478122
2024-01-28,87.18600000000008,112.18800000000014,-25.002000000000066,75164.153,0.01,1.5012506253126565,205736.4529999915,762283
