date,tx_volume_usd
2015-12-19,203919472.631623
2015-12-20,165566082.177757
2015-12-21,228408275.576531
2015-12-22,232050372.36947
2015-12-23,197602586.817445
2015-12-24,210716099.179924
2015-12-25,154893854.110423
2015-12-26,177346523.612944
2015-12-27,86789158.3459643
2015-12-28,150330557.518121
2015-12-29,115867945.462499
2015-12-30,103355333.256081
2015-12-31,84890715.4774973
2016-01-01,58346264.6538702
2016-01-02,50832345.4401279
2016-01-03,67646928.6220128
2016-01-04,96276570.1913359
2016-01-05,103155908.206613
2016-01-06,100700096.141894
2016-01-07,162207621.394275
2016-01-08,137339885.7516
2016-01-09,66345139.0751296
2016-01-10,94073291.3816097
2016-01-11,126604160.405308
2016-01-12,105987592.943994
2016-01-13,136318196.489126
2016-01-14,100977792.119904
2016-01-15,152176114.997456
2016-01-16,109411304.340177
2016-01-17,76011041.8310442
2016-01-18,91084852.2719115
2016-01-19,95862424.5752563
2016-01-20,148308655.005104
2016-01-21,142627027.258306
2016-01-22,134482253.931663
2016-01-23,94915865.6278715
2016-01-24,117066116.376856
2016-01-25,191305654.019256
2016-01-26,141651199.29091
2016-01-27,176503627.972843
2016-01-28,142471030.875658
2016-01-29,195006394.183946
2016-01-30,129214530.401834
2016-01-31,103665933.111343
2016-02-01,186838351.300254
2016-02-02,168139461.177804
2016-02-03,115764017.96601
2016-02-04,145850811.16086
2016-02-05,171663926.780691
2016-02-06,116944573.366285
2016-02-07,104688595.675426
2016-02-08,106671049.115269
2016-02-09,124816846.664347
2016-02-10,141763179.891342
2016-02-11,136052672.49113
2016-02-12,124601290.486344
2016-02-13,114896714.229553
2016-02-14,125203393.715753
2016-02-15,176794468.588432
2016-02-16,172725407.571374
2016-02-17,179567517.33282
2016-02-18,163499274.485133
2016-02-19,164176823.180537
2016-02-20,164829105.586379
2016-02-21,155130149.064769
2016-02-22,175824716.044392
2016-02-23,190245913.605889
2016-02-24,166459833.649415
2016-02-25,158802759.624324
2016-02-26,161556646.617677
2016-02-27,159716131.267112
2016-02-28,194346790.470141
2016-02-29,251149091.800806
2016-03-01,280786700.504114
2016-03-02,257919589.155475
2016-03-03,227124993.38604
2016-03-04,177618220.523574
2016-03-05,225966550.392184
2016-03-06,119212822.939554
2016-03-07,145282392.78699
2016-03-08,128237173.938678
2016-03-09,131796667.350886
2016-03-10,139316581.780296
2016-03-11,142675662.970307
2016-03-12,105089496.816756
2016-03-13,88371198.5967914
2016-03-14,128173794.62884
2016-03-15,131369366.52006
2016-03-16,123888279.520397
2016-03-17,127657850.234619
2016-03-18,140011959.369272
2016-03-19,86792272.3163921
2016-03-20,86726517.2391053
2016-03-21,117100197.613189
2016-03-22,132592024.246167
2016-03-23,126621935.841238
2016-03-24,161667115.688744
2016-03-25,134672579.091353
2016-03-26,107992126.100214
2016-03-27,125905670.204794
2016-03-28,140252685.928324
2016-03-29,160761085.527703
2016-03-30,131608349.643574
2016-03-31,140898124.328616
2016-04-01,134537500.663416
2016-04-02,105581306.048956
2016-04-03,88435716.0739488
2016-04-04,135840299.31944
2016-04-05,154494298.335517
2016-04-06,159685598.931054
2016-04-07,189509815.947242
2016-04-08,138824288.075815
2016-04-09,104520518.007936
2016-04-10,103498756.424225
2016-04-11,131917025.617635
2016-04-12,156860496.804597
2016-04-13,133997232.00094
2016-04-14,118403618.032565
2016-04-15,136158701.120764
2016-04-16,86724178.155167
2016-04-17,89932089.3918493
2016-04-18,116994110.42223
2016-04-19,138151940.617625
2016-04-20,137347264.702688
2016-04-21,154376605.429112
2016-04-22,151831375.296929
2016-04-23,99972059.4620559
2016-04-24,103550332.548332
2016-04-25,170035887.746164
2016-04-26,175051268.341551
2016-04-27,168934334.779151
2016-04-28,164047131.988227
2016-04-29,134148664.050803
2016-04-30,92579744.1214576
2016-05-01,88133002.1639054
2016-05-02,131609777.35059
2016-05-03,128092229.867241
2016-05-04,227678717.626651
2016-05-05,128868344.232237
2016-05-06,150035773.319432
2016-05-07,101694588.467367
2016-05-08,76254668.8041011
2016-05-09,138794017.510208
2016-05-10,145647671.147706
2016-05-11,138852415.370788
2016-05-12,149854665.866916
2016-05-13,141919599.102058
2016-05-14,104469849.91189
2016-05-15,99104765.0213349
2016-05-16,138994717.715906
2016-05-17,144428408.162338
2016-05-18,159373784.448942
2016-05-19,165974634.395019
2016-05-20,154720930.825756
2016-05-21,105043285.909485
2016-05-22,85673343.7736499
2016-05-23,127380321.962804
2016-05-24,147794302.053499
2016-05-25,174803333.883309
2016-05-26,164885025.891541
2016-05-27,300392313.16427
2016-05-28,250738586.30222
2016-05-29,218349634.288427
2016-05-30,241119804.228294
2016-05-31,227102554.824102
2016-06-01,198488000.922793
2016-06-02,194112539.742197
2016-06-03,160601009.468127
2016-06-04,135361104.792288
2016-06-05,141793764.106445
2016-06-06,175803037.195709
2016-06-07,195330529.724622
2016-06-08,180814927.1302
2016-06-09,199228765.365582
2016-06-10,235509132.260322
2016-06-11,162244835.709132
2016-06-12,275155425.808166
2016-06-13,320800345.005743
2016-06-14,256120540.898319
2016-06-15,222394465.105347
2016-06-16,450046397.302278
2016-06-17,313165865.407592
2016-06-18,206144868.487391
2016-06-19,154508934.862762
2016-06-20,237206784.336225
2016-06-21,356169310.303524
2016-06-22,321376446.097369
2016-06-23,284618179.196952
2016-06-24,218477120.167494
2016-06-25,149760846.601408
2016-06-26,150791051.867233
2016-06-27,199055373.651594
2016-06-28,204851206.090861
2016-06-29,206884074.071743
2016-06-30,231989270.836016
2016-07-01,194741108.922565
2016-07-02,169929673.904514
2016-07-03,159306740.472836
2016-07-04,165562147.327336
2016-07-05,205876443.302665
2016-07-06,183107563.82569
2016-07-07,215515452.039482
2016-07-08,190072668.311984
2016-07-09,142818088.57251
2016-07-10,102652706.329488
2016-07-11,168883000.517706
2016-07-12,187752086.330805
2016-07-13,188298120.080821
2016-07-14,162291972.803481
2016-07-15,186638357.60104
2016-07-16,130458510.768926
2016-07-17,160525091.73713
2016-07-18,197866721.245931
2016-07-19,156439533.725446
2016-07-20,170220921.866371
2016-07-21,139720440.859401
2016-07-22,165392619.121488
2016-07-23,115059449.184302
2016-07-24,128930332.473687
2016-07-25,137031791.592569
2016-07-26,176818808.322219
2016-07-27,175506620.63206
2016-07-28,168337022.112768
2016-07-29,155222292.486318
2016-07-30,104010266.00728
2016-07-31,148643265.777208
2016-08-01,179607831.910275
2016-08-02,310244260.752019
2016-08-03,196521089.104443
2016-08-04,206097159.659288
2016-08-05,155386008.842639
2016-08-06,113350615.841685
2016-08-07,153369941.983342
2016-08-08,137092319.617967
2016-08-09,147478891.617497
2016-08-10,174758412.072643
2016-08-11,187714014.629294
2016-08-12,151649427.882601
2016-08-13,107861817.666152
2016-08-14,117723115.107671
2016-08-15,121151371.986925
2016-08-16,180903207.515641
2016-08-17,164364852.582978
2016-08-18,144427244.614815
2016-08-19,163856272.461502
2016-08-20,112011435.467294
2016-08-21,79519732.447158
2016-08-22,144303111.47118
2016-08-23,180258018.564356
2016-08-24,158027182.139021
2016-08-25,143380501.255004
2016-08-26,126548713.755308
2016-08-27,97908871.3483146
2016-08-28,81677102.5935288
2016-08-29,146295074.009269
2016-08-30,153671377.365597
2016-08-31,157138022.669795
2016-09-01,158171124.595231
2016-09-02,133402729.238389
2016-09-03,102592239.860787
2016-09-04,111803509.187826
2016-09-05,134025129.128212
2016-09-06,136578787.591771
2016-09-07,141851022.647114
2016-09-08,152571672.222981
2016-09-09,147264804.281444
2016-09-10,100048770.737499
2016-09-11,105076958.787512
2016-09-12,133648709.657427
2016-09-13,143083944.241577
2016-09-14,132875383.951494
2016-09-15,122887826.653529
2016-09-16,116441741.068134
2016-09-17,92192153.8006557
2016-09-18,100458543.643945
2016-09-19,134357326.466812
2016-09-20,146042033.00212
2016-09-21,132006186.045231
2016-09-22,120448102.537121
2016-09-23,146146259.916553
2016-09-24,102277846.976838
2016-09-25,152870734.288329
2016-09-26,154379995.07381
2016-09-27,145940667.050968
2016-09-28,151092801.290736
2016-09-29,153616273.138195
2016-09-30,151697973.208666
2016-10-01,103988578.282907
2016-10-02,99888624.8839477
2016-10-03,152745154.983948
2016-10-04,167749287.493201
2016-10-05,148295757.862839
2016-10-06,151565507.710158
2016-10-07,141600454.506918
2016-10-08,131522852.330616
2016-10-09,119547253.301373
2016-10-10,145452260.958636
2016-10-11,191535068.092531
2016-10-12,199143900.069083
2016-10-13,173562327.839718
2016-10-14,145891861.261927
2016-10-15,129491942.695046
2016-10-16,118953271.229318
2016-10-17,162092886.470044
2016-10-18,215694366.552112
2016-10-19,153607523.148711
2016-10-20,182155730.709167
2016-10-21,156669875.507655
2016-10-22,123012421.610503
2016-10-23,103115122.848848
2016-10-24,161693433.731515
2016-10-25,177371950.411646
2016-10-26,173327307.55176
2016-10-27,258545483.966802
2016-10-28,174924737.115796
2016-10-29,166370935.98013
2016-10-30,131602246.519822
2016-10-31,210506851.255889
2016-11-01,208660536.822944
2016-11-02,164356161.509587
2016-11-03,213617077.260219
2016-11-04,195355546.311458
2016-11-05,120288462.083288
2016-11-06,114742910.971948
2016-11-07,175932227.263027
2016-11-08,207694374.685563
2016-11-09,250582316.714359
2016-11-10,187826423.936318
2016-11-11,156396615.431267
2016-11-12,121310139.566461
2016-11-13,123872148.046939
2016-11-14,167411486.834791
2016-11-15,190488765.827911
2016-11-16,266411874.867395
2016-11-17,254155219.470792
2016-11-18,195698807.196307
2016-11-19,151014229.147447
2016-11-20,128952148.560894
2016-11-21,195079233.271111
2016-11-22,221241977.735407
2016-11-23,206486727.870907
2016-11-24,254076694.025221
2016-11-25,193880618.210622
2016-11-26,182382884.916916
2016-11-27,131130471.65383
2016-11-28,200604646.382972
2016-11-29,222587581.749958
2016-11-30,206457187.757014
2016-12-01,196279881.029698
2016-12-02,228141076.849329
2016-12-03,155648705.169571
2016-12-04,100381256.301266
2016-12-05,198703655.634775
2016-12-06,212285749.937543
2016-12-07,225042481.118173
2016-12-08,233884533.88058
2016-12-09,205426538.474665
2016-12-10,149430380.862365
2016-12-11,125059695.222629
2016-12-12,212868618.324386
2016-12-13,202626684.957862
2016-12-14,206398743.80016
2016-12-15,221938403.000202
2016-12-16,239348887.735369
2016-12-17,183418677.608644
2016-12-18,158395598.324621
2016-12-19,224937601.83234
2016-12-20,243951480.369348
2016-12-21,325753009.052909
2016-12-22,338878078.662079
2016-12-23,388045841.232592
2016-12-24,202692630.219886
2016-12-25,208965007.349434
2016-12-26,243945751.84128
2016-12-27,344764424.393224
2016-12-28,329559351.888611
2016-12-29,315507313.829108
2016-12-30,317816520.587309
2016-12-31,207942693.208824
2017-01-01,166788994.438506
2017-01-02,279981138.022653
2017-01-03,341754284.937987
2017-01-04,433678086.930274
2017-01-05,565779976.610049
2017-01-06,451663626.106073
2017-01-07,295587982.400845
2017-01-08,210928000.866921
2017-01-09,272509052.560264
2017-01-10,287618545.510897
2017-01-11,413905306.443591
2017-01-12,303994536.999549
2017-01-13,246890176.531767
2017-01-14,160003664.087728
2017-01-15,157085269.544606
2017-01-16,208260163.869729
2017-01-17,291783384.764451
2017-01-18,258544170.655195
2017-01-19,232438071.962038
2017-01-20,230847365.361512
2017-01-21,210309696.023502
2017-01-22,210313964.544514
2017-01-23,196893334.811123
2017-01-24,237838497.612728
2017-01-25,266770577.731972
2017-01-26,224547250.604306
2017-01-27,172519954.089837
2017-01-28,112142903.966695
2017-01-29,133740567.748452
2017-01-30,148216976.17515
2017-01-31,223566247.35351
2017-02-01,263375235.39008
2017-02-02,212437107.387626
2017-02-03,267577532.235832
2017-02-04,215469986.8539
2017-02-05,193687212.238291
2017-02-06,218963129.707101
2017-02-07,264475739.984155
2017-02-08,269607888.246346
2017-02-09,377801460.068728
2017-02-10,289197728.970044
2017-02-11,161865706.021406
2017-02-12,116966457.119016
2017-02-13,192208412.121705
2017-02-14,234339661.006721
2017-02-15,202429312.98124
2017-02-16,212531599.764896
2017-02-17,271435652.772007
2017-02-18,179904049.623422
2017-02-19,175243850.854999
2017-02-20,192433479.754835
2017-02-21,235255122.879217
2017-02-22,220185412.839073
2017-02-23,320075871.914159
2017-02-24,369319167.07207
2017-02-25,244845187.329948
2017-02-26,199581169.873158
2017-02-27,262053158.425805
2017-02-28,255334271.595937
2017-03-01,283137400.430745
2017-03-02,431801396.598851
2017-03-03,422240157.203528
2017-03-04,261984344.995303
2017-03-05,218660855.895447
2017-03-06,292613411.670063
2017-03-07,347152744.275
2017-03-08,315179702.137921
2017-03-09,260236116.314366
2017-03-10,329245440.202684
2017-03-11,243728155.220018
2017-03-12,209168663.97439
2017-03-13,314605570.27971
2017-03-14,347466704.53874
2017-03-15,326947684.646845
2017-03-16,526589907.076464
2017-03-17,552676695.368399
2017-03-18,393335618.185788
2017-03-19,248882114.086564
2017-03-20,301488144.209954
2017-03-21,330728552.76381
2017-03-22,388745237.566684
2017-03-23,312768150.521022
2017-03-24,415158515.539297
2017-03-25,307287313.588968
2017-03-26,234975161.590919
2017-03-27,304061325.490617
2017-03-28,426602354.326583
2017-03-29,270264531.240309
2017-03-30,345704441.184584
2017-03-31,463530445.131001
2017-04-01,275732331.549016
2017-04-02,278337308.604414
2017-04-03,357722808.461735
2017-04-04,348486729.241388
2017-04-05,376232820.376534
2017-04-06,366852393.93401
2017-04-07,411459319.524365
2017-04-08,201802714.52164
2017-04-09,218412547.317557
2017-04-10,276975890.505248
2017-04-11,353047267.58305
2017-04-12,324225506.231086
2017-04-13,296565393.518839
2017-04-14,355707471.958529
2017-04-15,274787437.027829
2017-04-16,248893303.715128
2017-04-17,355041523.977341
2017-04-18,346671691.309516
2017-04-19,305279308.340359
2017-04-20,344219152.696374
2017-04-21,324930181.583255
2017-04-22,220730616.638858
2017-04-23,211860005.848388
2017-04-24,272159698.499277
2017-04-25,393127864.708434
2017-04-26,373574588.153192
2017-04-27,398959237.374387
2017-04-28,423281308.506147
2017-04-29,363036770.92892
2017-04-30,269552199.679596
2017-05-01,446976193.582856
2017-05-02,458087464.420064
2017-05-03,468116196.038201
2017-05-04,635339356.026632
2017-05-05,590516942.167419
2017-05-06,472765822.943536
2017-05-07,442601453.184986
2017-05-08,737787408.688911
2017-05-09,759833620.667136
2017-05-10,743762053.06786
2017-05-11,668519296.13184
2017-05-12,613819101.5788
2017-05-13,426951909.091612
2017-05-14,453587626.132722
2017-05-15,704107293.761399
2017-05-16,594333395.307832
2017-05-17,944733565.5861
2017-05-18,658815926.229074
2017-05-19,845185438.857744
2017-05-20,661263295.441003
2017-05-21,543457757.444168
2017-05-22,920544425.97211
2017-05-23,1021925535.08152
2017-05-24,1085441232.60836
2017-05-25,1318459470.59989
2017-05-26,1036939907.15624
2017-05-27,680256464.029665
2017-05-28,528810229.383807
2017-05-29,568563505.464611
2017-05-30,935087103.792861
2017-05-31,840617433.492568
2017-06-01,945259538.008457
2017-06-02,722150565.070563
2017-06-03,828539265.381656
2017-06-04,634490205.034222
2017-06-05,772048124.022559
2017-06-06,888558904.123181
2017-06-07,937299020.192401
2017-06-08,798267726.251526
2017-06-09,685475617.745
2017-06-10,681180409.132709
2017-06-11,649078150.926446
2017-06-12,891415561.221529
2017-06-13,838920669.771366
2017-06-14,822548360.611942
2017-06-15,704179683.271891
2017-06-16,614860742.108335
2017-06-17,529453963.434461
2017-06-18,531175986.631959
2017-06-19,612343421.023624
2017-06-20,699302928.883872
2017-06-21,835467130.108463
2017-06-22,691666616.597193
2017-06-23,556447573.912917
2017-06-24,433119966.233253
2017-06-25,518143022.951089
2017-06-26,702272424.580716
2017-06-27,687790878.577049
2017-06-28,712593812.798101
2017-06-29,636140007.490547
2017-06-30,771010449.218829
2017-07-01,513530891.985047
2017-07-02,461231537.247367
2017-07-03,590179543.656499
2017-07-04,567987081.544197
2017-07-05,728739862.4846
2017-07-06,536928215.088525
2017-07-07,731970317.265796
2017-07-08,561328143.364668
2017-07-09,714533490.943618
2017-07-10,717332560.155932
2017-07-11,649422148.982393
2017-07-12,557154714.150382
2017-07-13,445628844.467369
2017-07-14,505928728.905514
2017-07-15,459530087.737274
2017-07-16,461680301.680574
2017-07-17,538362228.548349
2017-07-18,612361551.304947
2017-07-19,597506642.346262
2017-07-20,654227781.226007
2017-07-21,703181494.386552
2017-07-22,500549276.748631
2017-07-23,429477474.20887
2017-07-24,568575160.453683
2017-07-25,801341191.680963
2017-07-26,675892184.452299
2017-07-27,849185180.945369
2017-07-28,1311599707.74372
2017-07-29,935494063.269237
2017-07-30,1157398139.86185
2017-07-31,1718996680.19005
2017-08-01,1380839765.70984
2017-08-02,1424505879.24285
2017-08-03,958777484.712287
2017-08-04,1176713943.44919
2017-08-05,979154079.251385
2017-08-06,1036954560.95851
2017-08-07,1372173977.9991
2017-08-08,1230025637.35308
2017-08-09,808740219.23306
2017-08-10,961276232.318779
2017-08-11,985601487.693678
2017-08-12,854157635.484909
2017-08-13,946915671.514233
2017-08-14,866674915.893119
2017-08-15,1222636276.20764
2017-08-16,962691292.786022
2017-08-17,1362840510.69978
2017-08-18,1160893968.66254
2017-08-19,1278649849.03806
2017-08-20,758991072.40884
2017-08-21,816604742.108505
2017-08-22,849443167.616491
2017-08-23,1053263975.41305
2017-08-24,772021041.551568
2017-08-25,763980859.57522
2017-08-26,687934750.253782
2017-08-27,779804114.064676
2017-08-28,908258408.002564
2017-08-29,1113343542.50353
2017-08-30,1024732295.56102
2017-08-31,1173285283.32277
2017-09-01,1220477319.81695
2017-09-02,945272819.329301
2017-09-03,784444826.124398
2017-09-04,1452488599.68739
2017-09-05,1363578233.51194
2017-09-06,1328829016.12437
2017-09-07,1250684680.98455
2017-09-08,1085398538.24465
2017-09-09,792417840.233563
2017-09-10,849737599.424126
2017-09-11,842959044.876807
2017-09-12,914888950.878182
2017-09-13,1001341343.71237
2017-09-14,1008072397.20311
2017-09-15,1345810787.2659
2017-09-16,755451379.92034
2017-09-17,556559929.450262
2017-09-18,810015857.700415
2017-09-19,869566641.158497
2017-09-20,730398025.90811
2017-09-21,713400154.410911
2017-09-22,720084890.797891
2017-09-23,496249141.589834
2017-09-24,358367841.780327
2017-09-25,992813616.585088
2017-09-26,783377529.605634
2017-09-27,694820657.432189
2017-09-28,846414368.613928
2017-09-29,722207773.160404
2017-09-30,654917752.443883
2017-10-01,495152833.454326
2017-10-02,853330484.106655
2017-10-03,710676602.454005
2017-10-04,611184779.702613
2017-10-05,822991499.893239
2017-10-06,731048570.243785
2017-10-07,552496903.66649
2017-10-08,678141979.346104
2017-10-09,1115416691.5553
2017-10-10,1189113919.87786
2017-10-11,850897594.103107
2017-10-12,1072717734.6568
2017-10-13,1477309948.05088
2017-10-14,1028513971.64553
2017-10-15,874457455.499779
2017-10-16,1148993979.04203
2017-10-17,1132927240.70098
2017-10-18,1358005108.51815
2017-10-19,1435812894.93232
2017-10-20,1094088679.1563
2017-10-21,967343844.177936
2017-10-22,996113498.470227
2017-10-23,2395811601.71538
2017-10-24,2184205097.23059
2017-10-25,2093083247.85009
2017-10-26,2041879050.78017
2017-10-27,963485339.854656
2017-10-28,645357529.902608
2017-10-29,1284903848.36759
2017-10-30,1690377715.98444
2017-10-31,1557216921.88694
2017-11-01,1921728654.83974
2017-11-02,2362825790.09511
2017-11-03,1685749159.21425
2017-11-04,1400428675.91427
2017-11-05,1346375105.55772
2017-11-06,1629540869.12293
2017-11-07,1826864277.44738
2017-11-08,1888840266.3043
2017-11-09,2366841243.84241
2017-11-10,2022293930.14445
2017-11-11,1401933562.52815
2017-11-12,1946782857.0861
2017-11-13,2070829566.4518
2017-11-14,1841446048.59403
2017-11-15,2274507065.39276
2017-11-16,2257254596.5816
2017-11-17,2848162964.48163
2017-11-18,1967731645.24613
2017-11-19,1585417383.6025
2017-11-20,2388363838.52045
2017-11-21,2632881286.5975
2017-11-22,2033543436.7307
2017-11-23,2481622640.96218
2017-11-24,2685926757.31595
2017-11-25,2302620556.51406
2017-11-26,2290199012.39789
2017-11-27,3382462034.24211
2017-11-28,3229165153.44708
2017-11-29,4301831779.47883
2017-11-30,3446153829.33153
2017-12-01,2503164990.16471
2017-12-02,1962210937.132
2017-12-03,2065023836.1632
2017-12-04,2600783556.45554
2017-12-05,2657542627.73794
2017-12-06,3394252519.10379
2017-12-07,5271885974.64757
2017-12-08,4805489431.71187
2017-12-09,3943426403.66603
2017-12-10,3660690673.76365
2017-12-11,4272284928.33151
2017-12-12,5729890455.48235
2017-12-13,4755215235.39204
2017-12-14,3607678570.59655
2017-12-15,4219284344.1263
2017-12-16,3461171452.31103
2017-12-17,5098289901.58077
2017-12-18,4869203329.46846
2017-12-19,3906879033.08123
2017-12-20,5449320743.10896
2017-12-21,3765982142.63797
2017-12-22,4135071530.94297
2017-12-23,2381107619.03715
2017-12-24,2531170728.06185
2017-12-25,2523983332.05314
2017-12-26,3068717710.39764
2017-12-27,4777859401.98801
2017-12-28,3590765167.42598
2017-12-29,3675013582.32083
2017-12-30,3922944907.4099
2017-12-31,3132315786.3277
2018-01-01,2493070308.63371
2018-01-02,3339191213.7855
2018-01-03,2887037503.50884
2018-01-04,3959988059.41157
2018-01-05,4736424942.20902
2018-01-06,3788672792.27674
2018-01-07,4861207106.84358
2018-01-08,4095843401.55246
2018-01-09,3939529167.7197
2018-01-10,3681293160.51603
2018-01-11,3733633619.45572
2018-01-12,3201370800.58497
2018-01-13,2572263037.14053
2018-01-14,2648247577.87206
2018-01-15,2791493116.89331
2018-01-16,3280040384.20681
2018-01-17,2919536905.70861
2018-01-18,2771757628.41474
2018-01-19,2549311163.2792
2018-01-20,2591920373.50638
2018-01-21,1836973709.31205
2018-01-22,2235518464.56961
2018-01-23,1903407628.40967
2018-01-24,2043489449.82019
2018-01-25,2140259555.30853
2018-01-26,2828780181.62246
2018-01-27,1342886808.8662
2018-01-28,1946407701.49201
2018-01-29,1802719595.8518
2018-01-30,1846238745.01739
2018-01-31,1604449356.49287
2018-02-01,2614260637.5456
2018-02-02,2817679981.55029
2018-02-03,1469365012.8785
2018-02-04,1685654407.52098
2018-02-05,1950770956.61802
2018-02-06,1921193986.2884
2018-02-07,1651883624.31755
2018-02-08,1760113297.03821
2018-02-09,1627521235.26492
2018-02-10,1017797853.82348
2018-02-11,725944269.577221
2018-02-12,1576864627.21172
2018-02-13,1266134857.40392
2018-02-14,1332806623.21087
2018-02-15,1273384159.19045
2018-02-16,1066535211.87328
2018-02-17,862408575.113852
2018-02-18,893696801.136156
2018-02-19,1250363981.08978
2018-02-20,1499839827.37536
2018-02-21,1582027830.28817
2018-02-22,2569053251.11412
2018-02-23,1752604869.4962
2018-02-24,1691425255.69263
2018-02-25,735383768.774946
2018-02-26,1085982484.71539
2018-02-27,1471584179.61286
2018-02-28,2141873922.79825
2018-03-01,2017041859.63693
2018-03-02,1313477097.70807
2018-03-03,1044510356.00801
2018-03-04,1038040067.99342
2018-03-05,1573034810.84033
2018-03-06,1313036217.13425
2018-03-07,1632297968.61173
2018-03-08,1400448401.50846
2018-03-09,1845969389.06628
2018-03-10,1007063308.86199
2018-03-11,990148653.737742
2018-03-12,1128481461.10965
2018-03-13,1429321787.63685
2018-03-14,1315191652.6286
2018-03-15,1197812277.26368
2018-03-16,956584957.002353
2018-03-17,709540062.340732
2018-03-18,817452712.514831
2018-03-19,1122451343.20668
2018-03-20,995164628.417782
2018-03-21,1045367812.30046
2018-03-22,990650088.556166
2018-03-23,942170172.519648
2018-03-24,623816401.961253
2018-03-25,901137748.465333
2018-03-26,1020516865.12928
2018-03-27,947745397.417293
2018-03-28,854240309.445948
2018-03-29,1120831366.94695
2018-03-30,1222424226.86149
2018-03-31,559075148.77362
2018-04-01,580329069.034802
2018-04-02,768333587.034114
2018-04-03,979510265.303481
2018-04-04,788206668.206622
2018-04-05,757321484.524495
2018-04-06,720018556.313689
2018-04-07,653582260.43181
2018-04-08,563967121.149313
2018-04-09,787438242.266748
2018-04-10,812498863.15906
2018-04-11,944639313.553063
2018-04-12,1355733106.53215
2018-04-13,1154400878.6438
2018-04-14,516931824.839407
2018-04-15,557096715.843899
2018-04-16,874622524.380565
2018-04-17,933802321.600287
2018-04-18,826568991.032139
2018-04-19,1375773424.07329
2018-04-20,1105686984.46496
2018-04-21,995169153.726345
2018-04-22,674296002.598428
2018-04-23,1170233453.21339
2018-04-24,1754372889.85276
2018-04-25,1690055328.53289
2018-04-26,1356669104.25048
2018-04-27,1274803527.6643
2018-04-28,1663576172.91648
2018-04-29,1043832708.35065
2018-04-30,1039280676.98002
2018-05-01,852143458.967716
2018-05-02,1356043112.32921
2018-05-03,1292845454.07964
2018-05-04,1424167444.69354
2018-05-05,1032424172.16879
2018-05-06,990555813.193302
2018-05-07,1299195635.80706
2018-05-08,1305599529.85642
2018-05-09,1231496059.67689
2018-05-10,1367418842.25004
2018-05-11,1308283132.78675
2018-05-12,914542131.232237
2018-05-13,622325191.112393
2018-05-14,1877479922.51764
2018-05-15,1098113121.7909
2018-05-16,1354020052.00064
2018-05-17,1986371307.18684
2018-05-18,1754540455.70633
2018-05-19,572037902.728045
2018-05-20,505408446.545892
2018-05-21,801652229.73729
2018-05-22,902765750.949497
2018-05-23,1070131558.32802
2018-05-24,997838496.239073
2018-05-25,792961295.780727
2018-05-26,433358755.892997
2018-05-27,402952722.618485
2018-05-28,1030143175.61157
2018-05-29,902651076.805139
2018-05-30,912070535.696193
2018-05-31,829972345.81463
2018-06-01,860640929.266263
2018-06-02,517843929.695078
2018-06-03,489033822.746906
2018-06-04,781951697.703179
2018-06-05,753456738.768419
2018-06-06,777433221.862945
2018-06-07,802888675.612286
2018-06-08,832654128.963577
2018-06-09,512776472.436823
2018-06-10,682579730.014871
2018-06-11,940033430.553514
2018-06-12,858021509.558433
2018-06-13,1043117695.00437
2018-06-14,830479336.511425
2018-06-15,821673290.530401
2018-06-16,393367359.714171
2018-06-17,432811187.163212
2018-06-18,666288186.596133
2018-06-19,717193233.877687
2018-06-20,645432041.721241
2018-06-21,719955333.674926
2018-06-22,877986505.482454
2018-06-23,442469090.403318
2018-06-24,578433361.830994
2018-06-25,683034898.67434
2018-06-26,606059145.748309
2018-06-27,789076623.538903
2018-06-28,717809351.700124
2018-06-29,653028973.089305
2018-06-30,527954257.648101
2018-07-01,994143368.502515
2018-07-02,731075687.462801
2018-07-03,880290625.530195
2018-07-04,662808206.668387
2018-07-05,657272819.38847
2018-07-06,807774959.650024
2018-07-07,370270464.469499
2018-07-08,568366411.075374
2018-07-09,640870760.709387
2018-07-10,840599276.598201
2018-07-11,705107105.975675
2018-07-12,682830180.504232
2018-07-13,674548450.327427
2018-07-14,340074057.30919
2018-07-15,356017920.508622
2018-07-16,747886516.022028
2018-07-17,836942893.445447
2018-07-18,1082676506.45917
2018-07-19,993456134.043958
2018-07-20,813439686.218311
2018-07-21,528574442.087027
2018-07-22,395927691.401284
2018-07-23,936055626.253313
2018-07-24,1154244446.36072
2018-07-25,1009352100.9677
2018-07-26,833867863.521124
2018-07-27,884506563.824998
2018-07-28,516574795.872905
2018-07-29,726532319.015292
2018-07-30,868342350.006917
2018-07-31,916151854.706209
2018-08-01,713806067.823109
2018-08-02,1036673761.09069
2018-08-03,926100823.345805
2018-08-04,478730381.400988
2018-08-05,373453434.330585
2018-08-06,732204363.485113
2018-08-07,664083736.986756
2018-08-08,786985499.891174
2018-08-09,939755086.265862
2018-08-10,760258278.253361
2018-08-11,505204809.916029
2018-08-12,333729799.273728
2018-08-13,843998947.366735
2018-08-14,1058727905.8517
2018-08-15,891860903.410449
2018-08-16,687000468.616544
2018-08-17,783014397.650863
2018-08-18,375616573.760664
2018-08-19,272507659.256713
2018-08-20,647035144.277823
2018-08-21,872997532.530483
2018-08-22,1022941525.80422
2018-08-23,884447407.308312
2018-08-24,660537345.458553
2018-08-25,513006216.129736
2018-08-26,385892530.065467
