date,future_ret,signal_1,signal_1_missing,signal_2,signal_2_missing,signal_3,signal_3_missing,signal_4,signal_4_missing,signal_6,signal_6_missing,direction
2019-09-26,0.0141597002875841,-0.04110135,0,0.0,1,0.0,1,0.19086115,0,0.0117605030536651,0,1
2019-09-27,0.0025556652005218,0.00079058786,0,0.0,1,0.0,1,0.0,1,0.0056523121893405,0,1
2019-10-02,-0.0162656669784713,0.007224595,0,0.0,1,0.0,1,0.93630826,0,0.0082500725984573,0,0
2019-10-03,-0.0105581739210792,-0.006897534,0,0.0,1,0.0,1,0.0,1,0.0206321962177753,0,0
2019-10-04,-0.0013444543715045,-0.0072946707,0,0.0,1,0.0,1,-0.41217327,0,0.0360187590122222,0,0
2019-10-05,-0.033464637179293,-0.005534673,0,0.0,1,0.0,1,0.0,1,0.038498543202877,0,0
2019-10-06,0.0427590158194608,-0.0155984955,0,0.0,1,0.0,1,0.835966,0,0.0240415297448635,0,1
2019-10-07,-0.0026495435337096,0.0141757885,0,0.0,1,0.0,1,0.0,1,0.0058528333902359,0,0
2019-10-18,0.0001258334895766,0.0017327002,0,0.0,1,0.0,1,1.2136447,0,0.0306452363729476,0,1
2019-10-19,0.0346426338165151,0.005600269,0,0.0,1,0.0,1,0.0,1,0.0755479633808136,0,1
2019-10-20,-0.0031714568880079,0.005841712,0,0.0,1,0.0,1,-0.55354893,0,0.1218744069337844,0,0
2019-10-21,-0.0216254923895394,-0.0025782022,0,0.0,1,0.0,1,0.0,1,0.1639052927494049,0,0
2019-10-22,-0.069,-0.0028300988,0,0.0,1,0.0,1,1.1517903,0,0.1936614513397216,0,0
2019-10-23,-0.0072603132341005,-0.0045437063,0,0.0,1,0.0,1,0.0,1,0.2022506892681121,0,0
2019-10-24,0.1676391349102384,-0.0047443905,0,0.0,1,0.0,1,-1.2523739,0,0.1826114952564239,0,1
2019-10-25,0.0664331220494001,0.030547924,0,0.0,1,0.0,1,0.0,1,0.1395004093647003,0,1
2019-10-26,0.0324951245937161,0.0055181356,0,0.0,1,0.0,1,0.9050839,0,0.0871074050664901,0,1
2019-10-27,-0.034081047814622,0.024217952,0,0.0,1,0.0,1,0.0,1,0.0431731678545475,0,0
2019-10-28,0.0219964063555797,-0.015577027,0,0.0,1,0.0,1,-0.7355287,0,0.0160648450255393,0,1
2019-10-29,-0.0268824633648043,0.026133303,0,0.0,1,0.0,1,0.0,1,0.0002729147672653,0,0
2019-11-22,0.0059629373313723,-0.01698171,0,0.0,1,0.0,1,0.0,1,0.0168516673147678,0,1
2019-11-23,-0.0558416318246286,-0.009697341,0,0.0,1,0.0,1,0.76794314,0,0.0537440329790115,0,0
2019-11-24,0.0298828962464219,-0.02583874,0,0.0,1,0.0,1,0.0,1,0.047917403280735,0,1
2019-11-25,0.0065503258284256,0.00044643134,0,0.0,1,0.0,1,-1.7053243,0,0.024506377056241,0,1
2019-11-26,0.0492416302643603,0.0014390934,0,0.0,1,0.0,1,0.0,1,0.0064343661069869,0,1
2019-12-03,-0.0134915552654637,-0.00038248813,0,0.0,1,0.0,1,-0.26784807,0,3.291666507720947e-05,0,0
2019-12-12,0.0083911265226281,-0.004351444,0,0.0,1,0.0,1,0.0,1,0.001689463853836,0,1
2019-12-13,-0.0267865999493005,0.002434502,0,0.0,1,0.0,1,0.26956904,0,0.0207257270812988,0,0
2019-12-14,0.0077207834032884,-0.0032314414,0,0.0,1,0.0,1,0.0,1,0.0394448228180408,0,1
2019-12-15,-0.0318700753941441,0.0046535563,0,0.0,1,0.0,1,-1.815637,0,0.0573379769921302,0,0
2019-12-16,-0.0388727342376069,0.0030477252,0,0.0,1,0.0,1,0.0,1,0.0671675726771354,0,0
2019-12-17,0.0987360767653711,0.002409621,0,0.0,1,0.0,1,0.64763033,0,0.0651013553142547,0,1
2019-12-18,-0.0175230803687362,0.0128637925,0,0.0,1,0.0,1,0.0,1,0.0481856688857078,0,0
2019-12-19,0.0052487308224828,-0.007258245,0,0.0,1,0.0,1,-1.2550877,0,0.0237079858779907,0,1
2019-12-20,-0.0076629525183539,0.0059972997,0,0.0,1,0.0,1,0.0,1,0.0066608265042304,0,0
2019-12-21,0.0516897409834915,-0.0054597156,0,0.0,1,0.0,1,0.18540803,0,0.0008383095264434,0,1
2019-12-22,-0.0245752815459431,0.024927754,0,0.0,1,0.0,1,0.0,1,8.113682270050049e-06,0,0
2019-12-27,0.0084634321836483,-0.00071608904,0,0.0,1,0.0,1,-0.792848,0,0.0002836287021636,0,1
2019-12-28,0.0098549234979099,0.002760837,0,0.0,1,0.0,1,0.0,1,0.0179520361125469,0,1
2019-12-29,-0.0192522170368043,0.003141604,0,0.0,1,0.0,1,0.32804877,0,0.042362954467535,0,0
2019-12-30,-0.0070066243444659,-0.003738747,0,0.0,1,0.0,1,0.0,1,0.0679277330636978,0,0
2019-12-31,0.000781073016429,0.0056825834,0,0.0,1,0.0,1,-0.68873525,0,0.0893307477235794,0,1
2020-01-01,-0.0326544782907574,-0.0032120564,0,0.0,1,0.0,1,0.0,1,0.1016125828027725,0,0
2020-01-02,0.0544452754995541,-0.007037493,0,0.0,1,0.0,1,0.43062282,0,0.1060496047139167,0,1
2020-01-03,0.0012457521892561,0.010222415,0,0.0,1,0.0,1,0.0,1,0.0990591868758201,0,1
2020-01-04,0.0006309397058243,0.00027959002,0,0.0,1,0.0,1,-1.3708755,0,0.089589275419712,0,1
2020-01-05,0.054255138440632,-0.0016111587,0,0.0,1,0.0,1,0.0,1,0.0874292701482772,0,1
2020-01-06,0.0499200824954884,0.00933007,0,0.0,1,0.0,1,0.7481158,0,0.0952575504779815,0,1
2020-01-07,-0.0109634045729551,0.0059150797,0,0.0,1,0.0,1,0.0,1,0.1092749089002609,0,0
2020-01-08,-0.0295705798673779,0.00089198863,0,0.0,1,0.0,1,-0.47025204,0,0.1226894184947013,0,0
2020-01-09,0.0485126174249401,-0.0013814945,0,0.0,1,0.0,1,0.0,1,0.1290667504072189,0,1
2020-01-10,-0.0215944330988578,0.014541023,0,0.0,1,0.0,1,0.34321678,0,0.1262546777725219,0,0
2020-01-11,0.0205697997882794,-0.004397616,0,0.0,1,0.0,1,0.0,1,0.1147873401641845,0,1
2020-01-12,-0.0091191426246611,0.0016783541,0,0.0,1,0.0,1,-0.5516995,0,0.0925149545073509,0,0
2020-01-13,0.0862688863845413,0.0010536117,0,0.0,1,0.0,1,0.0,1,0.0644396096467971,0,1
2020-01-14,0.0012939826402011,0.025044888,0,0.0,1,0.0,1,1.1305397,0,0.0319792106747627,0,1
2020-01-15,-0.0114947610416021,-0.0018903394,0,0.0,1,0.0,1,0.0,1,0.0010863654315471,0,0
2020-01-20,0.0108396443097074,0.00067088497,0,0.0,1,0.0,1,-0.28745288,0,0.0105281919240951,0,1
2020-01-21,-0.0061435228587813,0.0037806844,0,0.0,1,0.0,1,0.0,1,0.0446864813566207,0,0
2020-01-22,-0.0320005159887404,0.003493002,0,0.0,1,0.0,1,1.0029999,0,0.0782152861356735,0,0
2020-01-23,0.0041025543398076,-0.0060645943,0,0.0,1,0.0,1,0.0,1,0.1008075028657913,0,1
2020-01-24,-0.011662519255836,-0.003740524,0,0.0,1,0.0,1,0.05637212,0,0.1073884516954422,0,0
2020-01-25,0.0329017886046294,-0.006744014,0,0.0,1,0.0,1,0.0,1,0.1003201827406883,0,1
2020-01-26,0.0339605339524085,0.00629958,0,0.0,1,0.0,1,0.74445397,0,0.0815856158733367,0,1
2020-01-27,0.0523869023762932,-0.0007275129,0,0.0,1,0.0,1,0.0,1,0.0588921345770359,0,1
2020-01-28,-0.0077531866685297,0.0069516837,0,0.0,1,0.0,1,0.023889378,0,0.0321038924157619,0,0
2020-01-29,0.0227575463391505,-0.0005417415,0,0.0,1,0.0,1,0.0,1,0.022470898926258,0,1
2020-01-30,-0.0168523558294203,-0.002110401,0,0.0,1,0.0,1,1.7981658,0,0.0228471308946609,0,0
2020-01-31,0.0033914650979538,-0.00028817047,0,0.0,1,0.0,1,0.0,1,0.0305242016911506,0,1
2020-02-01,-0.0056581999678196,-0.00077695865,0,0.0,1,0.0,1,-0.2853619,0,0.0386203303933143,0,0
2020-02-02,-0.0042083221257868,-0.006720274,0,0.0,1,0.0,1,0.0,1,0.0570253133773803,0,0
2020-02-03,-0.010247260079378,0.0017041542,0,0.0,1,0.0,1,1.9621991,0,0.068889707326889,0,0
2020-02-04,0.0451254862988228,-0.004386143,0,0.0,1,0.0,1,0.0,1,0.068692073225975,0,1
2020-02-05,0.0166416286241004,0.0050243707,0,0.0,1,0.0,1,1.0453688,0,0.0605710372328758,0,1
2020-02-06,0.0042703643061807,0.0012435368,0,0.0,1,0.0,1,0.0,1,0.043344147503376,0,1
2020-02-07,0.0082863498384406,0.0013495574,0,0.0,1,0.0,1,1.5093387,0,0.0206817984580993,0,1
2020-02-28,-0.0194756416435922,-0.008655498,0,0.0,1,0.0,1,0.0,1,0.034072071313858,0,0
2020-02-29,0.000970246175036,-0.014777611,0,0.0,1,0.0,1,-0.34796858,0,0.0135845616459846,0,1
2020-03-12,0.1622083333333335,-0.44496,0,0.0,1,0.0,1,1.1817148,0,0.0695352256298065,0,1
2020-03-13,-0.0728749148531889,0.071439214,0,0.0,1,0.0,1,0.0,1,0.1644771695137024,0,0
2020-03-14,0.0365889026809433,-0.08645499,0,0.0,1,0.0,1,1.2747806,0,0.1502805352210998,0,1
2020-03-15,-0.0619868315520489,0.03899425,0,0.0,1,0.0,1,0.0,1,0.1811613142490387,0,0
2020-03-16,0.0564071768175193,-0.052427735,0,0.0,1,0.0,1,-0.7527799,0,0.2611810266971588,0,1
2020-03-17,0.0151337188290565,0.038066015,0,0.0,1,0.0,1,0.0,1,0.2460100948810577,0,1
2020-03-18,0.1426523815881208,0.010886879,0,0.0,1,0.0,1,0.7878422,0,0.1539970189332962,0,1
2020-03-19,0.0074630377598228,0.10240887,0,0.0,1,0.0,1,0.0,1,0.066544659435749,0,1
2020-03-20,-0.003443743597343,0.0077350806,0,0.0,1,0.0,1,-1.7179922,0,0.0158062018454074,0,0
2020-03-26,-0.0561421684458007,0.008895119,0,0.0,1,0.0,1,-0.12565766,0,0.0294873341917991,0,0
2020-03-27,-0.0192574118076271,-0.03841516,0,0.0,1,0.0,1,0.0,1,0.0717372894287109,0,0
2020-03-28,-0.0569584632775608,0.0032185384,0,0.0,1,0.0,1,-2.5439854,0,0.1129857078194618,0,0
2020-03-29,0.0872170326213737,-0.050176155,0,0.0,1,0.0,1,0.0,1,0.144339382648468,0,1
2020-03-30,0.0025115804816102,0.070953295,0,0.0,1,0.0,1,-0.4623587,0,0.1498027443885803,0,1
2020-03-31,0.0362658413463039,0.004336673,0,0.0,1,0.0,1,0.0,1,0.1360442638397216,0,1
2020-04-01,0.0227565588626688,0.02617411,0,0.0,1,0.0,1,-1.5858606,0,0.1093859821557998,0,1
2020-04-02,-0.0088297329002117,0.002400498,0,0.0,1,0.0,1,0.0,1,0.0685304477810859,0,0
2020-04-03,0.0182489122525653,0.0019871816,0,0.0,1,0.0,1,-0.6376679,0,0.0264294482767581,0,1
2020-04-04,-0.0122808987617015,0.016397763,0,0.0,1,0.0,1,0.0,1,0.0232790261507034,0,0
2020-04-05,0.0822586884558482,-0.003815825,0,0.0,1,0.0,1,-1.5089949,0,0.0337531641125679,0,1
2020-04-06,-0.0180875591754321,0.04828622,0,0.0,1,0.0,1,0.0,1,0.0061493180692195,0,0
2020-04-10,0.0026111982644496,-0.043817744,0,0.0,1,0.0,1,0.0,1,0.0345223359763622,0,1
2020-04-11,0.0039204110033257,0.014821734,0,0.0,1,0.0,1,0.31263405,0,0.053147092461586,0,1
2020-04-12,-0.0095425845803537,-0.0022045313,0,0.0,1,0.0,1,0.0,1,0.0448156148195266,0,0
2020-04-13,0.0045028378554266,0.0048481342,0,0.0,1,0.0,1,-0.4646083,0,0.0319989956915378,0,1
2020-04-14,-0.0360271958303609,-1.3686018e-05,0,0.0,1,0.0,1,0.0,1,0.0078164786100387,0,0
2020-04-15,0.0725996943170765,-0.029131388,0,0.0,1,0.0,1,0.4966597,0,0.0722735673189163,0,1
2020-04-16,-0.0104746027141878,0.044719696,0,0.0,1,0.0,1,0.0,1,0.086643673479557,0,0
2020-04-17,0.0314547744235189,-0.012556006,0,0.0,1,0.0,1,-0.9625249,0,0.0538755059242248,0,1
2020-04-18,-0.017639268272494,0.019095559,0,0.0,1,0.0,1,0.0,1,0.0521967485547065,0,0
2020-04-19,-0.0412752045433479,-0.031021858,0,0.0,1,0.0,1,-0.021716133,0,0.0838357508182525,0,0
2020-04-20,0.002129831854609,-0.04125591,0,0.0,1,0.0,1,0.0,1,0.1239393427968025,0,1
2020-04-21,0.0414785342701828,-6.843661e-05,0,0.0,1,0.0,1,-0.2917356,0,0.1546017378568649,0,1
2020-04-22,0.0501393656826392,0.044416983,0,0.0,1,0.0,1,0.0,1,0.1712189614772796,0,1
2020-04-23,0.0030217617632868,0.031635173,0,0.0,1,0.0,1,0.85764873,0,0.1764465868473053,0,1
2020-04-24,0.0044863424383745,-0.0036587943,0,0.0,1,0.0,1,0.0,1,0.172559306025505,0,1
2020-04-25,0.0204850457706731,0.00077109504,0,0.0,1,0.0,1,-0.8251805,0,0.1647066175937652,0,1
2020-04-26,0.0105965085596182,0.0124022635,0,0.0,1,0.0,1,0.0,1,0.1517820954322815,0,1
2020-04-27,-0.0045841468779181,-0.0037721624,0,0.0,1,0.0,1,0.7767738,0,0.1392285525798797,0,0
2020-04-28,0.1343316561097198,0.011313576,0,0.0,1,0.0,1,0.0,1,0.1313993334770202,0,1
2020-04-29,-0.0180633064382923,0.11947282,0,0.0,1,0.0,1,0.49799168,0,0.1250889599323272,0,0
2020-04-30,0.0240092807424592,0.0014039748,0,0.0,1,0.0,1,0.0,1,0.1186991557478904,0,1
2020-05-01,0.0164371425723013,0.016496193,0,0.0,1,0.0,1,0.8683507,0,0.1064309775829315,0,1
2020-05-02,-0.0086814050300655,0.0107896505,0,0.0,1,0.0,1,0.0,1,0.0655533596873283,0,0
2020-05-03,-0.0024960198602229,-0.007863379,0,0.0,1,0.0,1,0.5052784,0,0.0166310109198093,0,0
2020-05-05,0.0134218889072394,0.023054492,0,0.0,1,0.0,1,1.1476506,0,0.0051587782800197,0,1
2020-05-06,0.0922549907469385,0.02154757,0,0.0,1,0.0,1,0.0,1,0.0214517787098884,0,1
2020-05-10,-0.0184861001723076,-0.032871418,0,0.0,1,0.0,1,0.0,1,0.0562091469764709,0,0
2020-05-11,0.0291151571216325,-0.010861458,0,0.0,1,0.0,1,0.46411633,0,0.1351833939552307,0,1
2020-05-12,0.0565874342709336,0.02161182,0,0.0,1,0.0,1,0.0,1,0.1094494685530662,0,1
2020-05-13,0.0518413168667695,0.051479224,0,0.0,1,0.0,1,0.4754802,0,0.044443842023611,0,1
2020-05-21,0.0111758641032568,-0.022668254,0,0.0,1,0.0,1,0.116492376,0,0.0084169246256351,0,1
2020-05-22,0.0009978189749182,0.0047318507,0,0.0,1,0.0,1,0.0,1,0.0425888821482658,0,1
2020-05-23,-0.0499839309740007,-0.012444829,0,0.0,1,0.0,1,-1.6307915,0,0.0704854130744934,0,0
2020-05-24,0.0206425437540278,-0.02591864,0,0.0,1,0.0,1,0.0,1,0.0876652672886848,0,1
2020-05-25,-0.0066480531664485,0.018956527,0,0.0,1,0.0,1,0.1611923,0,0.0902180075645446,0,0
2020-05-26,0.0410454260630368,6.6984096e-05,0,0.0,1,0.0,1,0.0,1,0.078824982047081,0,1
2020-05-27,0.0403973459567343,0.026882937,0,0.0,1,0.0,1,-0.82693565,0,0.0592937022447586,0,1
2020-05-28,-0.0155411141940853,0.030155836,0,0.0,1,0.0,1,0.0,1,0.0394531637430191,0,0
2020-05-29,0.0287098748603753,-0.007947564,0,0.0,1,0.0,1,-0.12029074,0,0.024269200861454,0,1
2020-05-30,-0.0257225409683924,0.017962478,0,0.0,1,0.0,1,0.0,1,0.0165505781769752,0,0
2020-05-31,0.0796442099982324,-0.011368891,0,0.0,1,0.0,1,-1.3388957,0,0.0133892409503459,0,1
2020-06-01,-0.066929261222437,0.037226222,0,0.0,1,0.0,1,0.0,1,0.0119133107364177,0,0
2020-06-02,0.0155704325680496,-0.029091354,0,0.0,1,0.0,1,0.56191915,0,0.0193849634379148,0,1
2020-06-03,0.0127060780613765,0.0026523815,0,0.0,1,0.0,1,0.0,1,0.0131003707647323,0,1
2020-06-15,0.0105633130419837,0.0050052805,0,0.0,1,0.0,1,0.0,1,0.0011326894164085,0,1
2020-06-25,-0.0094361959416141,-0.00082891993,0,0.0,1,0.0,1,0.0,1,0.0024383068084716,0,0
2020-06-26,-0.0163945161702252,0.00041070202,0,0.0,1,0.0,1,0.6641193,0,0.0142894126474857,0,0
2020-06-27,0.0115790057700844,-0.0028781346,0,0.0,1,0.0,1,0.0,1,0.0231862496584653,0,1
2020-06-28,0.0083597053645372,0.0012585032,0,0.0,1,0.0,1,-1.2997698,0,0.030406929552555,0,1
2020-06-29,-0.0058754035872488,0.004591962,0,0.0,1,0.0,1,0.0,1,0.0362604595720768,0,0
2020-06-30,0.0102259111128133,0.0028316737,0,0.0,1,0.0,1,-0.023827568,0,0.0425031669437885,0,1
2020-07-01,-0.0157560658578854,0.001713525,0,0.0,1,0.0,1,0.0,1,0.0491120517253875,0,0
2020-07-02,-0.0031122957693467,-0.0029208015,0,0.0,1,0.0,1,-0.18276443,0,0.0580889657139778,0,0
2020-07-03,0.0085226080947111,-0.0006900467,0,0.0,1,0.0,1,0.0,1,0.0595563575625419,0,1
2020-07-04,-0.0072300683271558,-0.0013835628,0,0.0,1,0.0,1,-0.46982974,0,0.050195500254631,0,0
2020-07-05,0.0302985530481034,-0.0064165248,0,0.0,1,0.0,1,0.0,1,0.0355214215815067,0,1
2020-07-06,-0.009290254917489,-0.002680934,0,0.0,1,0.0,1,-0.47128928,0,0.0212044417858123,0,0
2020-07-07,0.0193002563357491,-0.0027522515,0,0.0,1,0.0,1,0.0,1,0.0098845809698104,0,1
2020-07-08,-0.021579981475319,0.0011926651,0,0.0,1,0.0,1,-0.053500786,0,0.0012135729193687,0,0
2020-07-13,0.0014314123051688,-0.00511303,0,0.0,1,0.0,1,0.0,1,0.0026565976440906,0,1
2020-07-14,-0.0062933171993928,-0.0012686937,0,0.0,1,0.0,1,0.092756644,0,0.0060948655009269,0,0
2020-07-15,-0.006945290075672,-0.0028331303,0,0.0,1,0.0,1,0.0,1,0.0085795074701309,0,0
2020-07-16,0.0022553789693575,-0.0033242605,0,0.0,1,0.0,1,0.34683496,0,0.0158564038574695,0,1
2020-07-17,0.0017434391631492,-0.0011781026,0,0.0,1,0.0,1,0.0,1,0.0292830187827348,0,1
2020-07-18,0.0042212451528196,-0.0047509037,0,0.0,1,0.0,1,-0.3491158,0,0.0516260415315628,0,1
2020-07-19,-0.0052351017864064,-0.0002387442,0,0.0,1,0.0,1,0.0,1,0.0799447819590568,0,0
2020-07-20,0.0250218867825664,0.00047845958,0,0.0,1,0.0,1,0.8127752,0,0.1114365234971046,0,1
2020-07-21,0.0136485623003195,0.0031919181,0,0.0,1,0.0,1,0.0,1,0.1416665911674499,0,1
2020-07-22,0.0089418543079755,-0.0015327625,0,0.0,1,0.0,1,0.48794997,0,0.1648496091365814,0,1
2020-07-23,-0.0068174694661299,0.00079814263,0,0.0,1,0.0,1,0.0,1,0.1777647733688354,0,0
2020-07-24,0.0170500534714506,0.00013665843,0,0.0,1,0.0,1,1.6510426,0,0.1773873269557953,0,1
2020-07-25,0.0238257724923252,0.0019452728,0,0.0,1,0.0,1,0.0,1,0.161357581615448,0,1
2020-07-26,0.1105991618621078,0.0011165882,0,0.0,1,0.0,1,-0.17846628,0,0.1330062448978424,0,1
2020-07-27,-0.0112140025893111,0.013894865,0,0.0,1,0.0,1,0.0,1,0.1018134877085685,0,0
2020-07-28,0.0178117724941708,0.010487246,0,0.0,1,0.0,1,1.5370134,0,0.0763294994831085,0,1
2020-07-29,-8.287892560088217e-05,0.013695061,0,0.0,1,0.0,1,0.0,1,0.0571779757738113,0,0
2020-07-30,0.0212484943164668,0.0127928015,0,0.0,1,0.0,1,0.2099045,0,0.0441568233072757,0,1
2020-07-31,0.0410843494661885,0.011526308,0,0.0,1,0.0,1,0.0,1,0.0350759252905845,0,1
2020-08-01,-0.0618430206496474,0.018149883,0,0.0,1,0.0,1,0.71018356,0,0.0299483127892017,0,0
2020-08-02,0.0134093854859613,-0.009098698,0,0.0,1,0.0,1,0.0,1,0.0333338156342506,0,1
2020-08-03,-0.0024813254413399,0.0059834956,0,0.0,1,0.0,1,0.6785175,0,0.0312345046550035,0,0
2020-08-04,0.0494050645239398,0.008186358,0,0.0,1,0.0,1,0.0,1,0.0249819159507751,0,1
2020-08-05,0.0014942643238644,0.033988453,0,0.0,1,0.0,1,0.17101894,0,0.0173693373799324,0,1
2020-08-06,-0.0143022803053102,-0.0004451084,0,0.0,1,0.0,1,0.0,1,0.0113190002739429,0,0
2020-08-07,0.0144192412950234,-0.00434399,0,0.0,1,0.0,1,-0.013244718,0,0.0084866136312484,0,1
2020-08-08,-0.0067789491225966,0.0076287277,0,0.0,1,0.0,1,0.0,1,0.0096335336565971,0,0
2020-08-09,0.0180830154566808,0.007292195,0,0.0,1,0.0,1,0.63840777,0,0.0133757442235946,0,1
2020-08-10,-0.0421124500963598,0.0071288617,0,0.0,1,0.0,1,0.0,1,0.0175029002130031,0,0
2020-08-11,0.0151201536506064,-0.0058151428,0,0.0,1,0.0,1,0.93466395,0,0.0182834714651107,0,1
2020-08-12,0.0186495888650704,0.008635455,0,0.0,1,0.0,1,0.0,1,0.0118294544517993,0,1
2020-08-13,-0.0016519524617996,0.0005685047,0,0.0,1,0.0,1,0.9345723,0,0.002242237329483,0,0
2020-08-23,0.0085910785679763,-0.00035504438,0,0.0,1,0.0,1,-0.2164232,0,0.0077968277037143,0,1
2020-08-24,-0.0365826254234691,0.0024564583,0,0.0,1,0.0,1,0.0,1,0.003941610455513,0,0
2020-09-04,-0.026761756611224,0.0061059324,0,0.0,1,0.0,1,-0.11549173,0,0.0121884047985076,0,0
2020-09-05,0.0088042420886247,-0.020418208,0,0.0,1,0.0,1,0.0,1,0.0228149890899658,0,1
2020-09-06,0.0114311343382538,0.0014816122,0,0.0,1,0.0,1,0.6930045,0,0.0269132629036903,0,1
2020-09-07,-0.023790565135577,0.0025221603,0,0.0,1,0.0,1,0.0,1,0.0384378582239151,0,0
2020-09-08,0.0091392513812564,9.6209114e-05,0,0.0,1,0.0,1,-0.20293866,0,0.0628091469407081,0,1
2020-09-09,0.0115145999686863,0.0077436054,0,0.0,1,0.0,1,0.0,1,0.0894175916910171,0,1
2020-09-10,0.0049357300614207,0.0032254318,0,0.0,1,0.0,1,0.57855743,0,0.1014107912778854,0,1
2020-09-11,0.0051049828213429,0.0139146345,0,0.0,1,0.0,1,0.0,1,0.0956125557422638,0,1
2020-09-12,-0.0103525359834191,-0.005085926,0,0.0,1,0.0,1,-0.4966718,0,0.0847788155078888,0,0
2020-09-13,0.032802242947963,-0.0044625057,0,0.0,1,0.0,1,0.0,1,0.078993484377861,0,1
2020-09-14,0.0106392847671941,0.0026151272,0,0.0,1,0.0,1,0.87007535,0,0.0381811000406742,0,1
2020-09-15,0.0156416459054029,3.241052e-05,0,0.0,1,0.0,1,0.0,1,0.0098285228013992,0,1
2020-09-21,0.0107888668953906,-0.017934132,0,0.0,1,0.0,1,0.0,1,0.0100366026163101,0,1
2020-09-22,-0.027365685908595,-0.0021429425,0,0.0,1,0.0,1,1.1963964,0,0.0188066158443689,0,0
2020-09-23,0.0483192826022853,-0.0060009034,0,0.0,1,0.0,1,0.0,1,0.0193513073027133,0,1
2020-09-24,-0.0046244895830228,0.0032607089,0,0.0,1,0.0,1,-0.75869024,0,0.0129477158188819,0,0
2020-09-25,0.0039235795622023,-0.004594538,0,0.0,1,0.0,1,0.0,1,0.0012054629623889,0,1
2020-09-30,-0.0146113009773964,-0.0042921165,0,0.0,1,0.0,1,0.8800083,0,0.0030222572386264,0,0
2020-10-01,-0.0045888881669213,-0.0027279295,0,0.0,1,0.0,1,0.0,1,0.0167592205107212,0,0
2020-10-02,-0.0026810716718383,0.0019138547,0,0.0,1,0.0,1,0.23161538,0,0.0428656972944736,0,0
2020-10-03,0.0118164760967021,0.00085849187,0,0.0,1,0.0,1,0.0,1,0.0681432858109474,0,1
2020-10-04,0.0117731654702561,0.00089587865,0,0.0,1,0.0,1,0.6032357,0,0.0821473002433776,0,1
2020-10-05,-0.0178415727640584,-0.0004121482,0,0.0,1,0.0,1,0.0,1,0.0844864919781684,0,0
2020-10-06,0.0062954849495171,-0.0082862405,0,0.0,1,0.0,1,0.20359327,0,0.0787297785282135,0,1
2020-10-07,0.0242987552489641,-0.0043271435,0,0.0,1,0.0,1,0.0,1,0.0672134235501289,0,1
2020-10-08,0.0114474576612477,-0.00051975006,0,0.0,1,0.0,1,1.4095453,0,0.0544608123600482,0,1
2020-10-09,0.0219516697675428,-0.001822673,0,0.0,1,0.0,1,0.0,1,0.0422456860542297,0,1
2020-10-10,0.0067119917968481,0.012224254,0,0.0,1,0.0,1,-0.802043,0,0.0295307114720344,0,1
2020-10-11,0.014005604704715,0.008248785,0,0.0,1,0.0,1,0.0,1,0.0220673009753227,0,1
2020-10-12,-0.0093414004727517,0.011242566,0,0.0,1,0.0,1,1.0230598,0,0.0310656130313873,0,0
2020-10-13,-0.0002337888860091,0.00499547,0,0.0,1,0.0,1,0.0,1,0.0589626170694828,0,0
2020-10-14,0.0076397653156583,0.0050749932,0,0.0,1,0.0,1,0.5943511,0,0.1004661098122596,0,1
2020-10-15,-0.016149331775766,-0.004310732,0,0.0,1,0.0,1,0.0,1,0.1361906230449676,0,0
2020-10-16,0.0036115243671881,-0.0025631888,0,0.0,1,0.0,1,1.2954438,0,0.152486503124237,0,1
2020-10-17,0.0125825249555464,0.00033020246,0,0.0,1,0.0,1,0.0,1,0.1497628390789032,0,1
2020-10-18,0.0215880185757975,0.00074773,0,0.0,1,0.0,1,-1.6394631,0,0.1382691264152526,0,1
2020-10-19,0.0134893762227195,0.0070100287,0,0.0,1,0.0,1,0.0,1,0.1235469803214073,0,1
2020-10-20,0.0731293645082824,0.00809257,0,0.0,1,0.0,1,1.3546968,0,0.104433849453926,0,1
2020-10-21,0.0146749539940662,0.019264657,0,0.0,1,0.0,1,0.0,1,0.0784346833825111,0,1
2020-10-22,-0.0035046404678406,0.006805606,0,0.0,1,0.0,1,0.60908747,0,0.0504937544465065,0,0
2020-10-23,0.0145986982969217,0.0061463355,0,0.0,1,0.0,1,0.0,1,0.0289555639028549,0,1
2020-10-24,-0.0063225829085864,0.013031367,0,0.0,1,0.0,1,0.8675824,0,0.0190107598900795,0,0
2020-10-25,0.001792946872436,0.010024715,0,0.0,1,0.0,1,0.0,1,0.0198535062372684,0,1
2020-10-26,0.0447419168737199,0.008461206,0,0.0,1,0.0,1,-0.37216282,0,0.0298194363713264,0,1
2020-10-27,-0.0271168517259612,0.0020717112,0,0.0,1,0.0,1,0.0,1,0.0498915202915668,0,0
2020-10-28,0.0142691310378098,0.0016335497,0,0.0,1,0.0,1,0.8894683,0,0.0827255323529243,0,1
2020-10-29,0.0077587936710836,0.0041434136,0,0.0,1,0.0,1,0.0,1,0.1193737462162971,0,1
2020-10-30,0.0170278980243507,-0.00011658168,0,0.0,1,0.0,1,-0.12243591,0,0.1454377770423889,0,1
2020-10-31,-0.0021390762091219,0.0063512367,0,0.0,1,0.0,1,0.0,1,0.152177482843399,0,0
2020-11-01,-0.0154147440322638,0.00047773487,0,0.0,1,0.0,1,0.45119417,0,0.1469122916460037,0,0
