date,future_ret,signal_1,signal_1_missing,signal_2,signal_2_missing,signal_3,signal_3_missing,signal_4,signal_4_missing,signal_6,signal_6_missing
2020-09-17,-0.0006032912278713942,0.0,1,10939.99,0,369.6339999999998,0,0.054778993,0,-0.0220628604292869,0
2020-09-18,0.013468832631050365,0.0,1,10933.39,0,226.03500000000008,0,0.9978962,0,-0.022290326654911,0
2020-09-19,-0.014472977668277487,0.0,1,11080.65,0,74.49699999999997,0,0.564454,0,-0.0158718302845954,0
2020-09-20,-0.04606658437329458,0.0,1,10920.28,0,733.262,0,0.54564273,0,-0.0050080344080924,0
2020-09-21,0.010788866895390603,0.0,1,10417.22,0,2157.3260000000005,0,1.4460148,0,0.006614863872528,0
2020-09-22,-0.027365685908595005,0.0,1,10529.61,0,140.44999999999996,0,-0.17603134,0,0.0159226953983306,0
2020-09-23,0.04831928260228535,0.0,1,10241.46,0,1069.0069999999992,0,-0.41226327,0,0.016824435442686,0
2020-09-24,-0.004624489583022862,0.0,1,10736.32,0,47.04700000000001,0,0.015478924,0,0.010859876871109,0
2020-09-25,0.003923579562202351,0.0,1,10686.67,0,208.261,0,0.42631853,0,-0.0002414993941783,0
2020-09-26,0.004254982010700292,0.0,1,10728.6,0,42.01600000000003,0,-0.24734019,0,-0.0115330703556537,0
2020-09-27,-0.007251548831705201,0.0,1,10774.25,0,297.0299999999997,0,-0.18955131,0,-0.0169996172189712,0
2020-09-28,0.013496482836766965,0.0,1,10696.12,0,564.0929999999998,0,1.4553351,0,-0.0152700096368789,0
2020-09-29,-0.005893650465662037,0.0,1,10840.48,0,160.71299999999994,0,1.8986229,0,-0.0074736587703228,0
2020-09-30,-0.01461130097739649,0.0,1,10776.59,0,148.65000000000003,0,1.9796821,0,0.0043187551200389,0
2020-10-01,-0.004588888166921379,0.0,1,10619.13,0,1171.4859999999985,0,2.2149997,0,0.0181738138198852,0
2020-10-02,-0.0026810716718383976,0.0,1,10570.4,0,496.15599999999887,0,0.01789163,0,0.0446147322654724,0
2020-10-03,0.011816476096702111,0.0,1,10542.06,0,32.188,0,0.5753341,0,0.0699132308363914,0
2020-10-04,0.011773165470256197,0.0,1,10666.63,0,13.536999999999995,0,1.5795923,0,0.0835318863391876,0
2020-10-05,-0.0178415727640584,0.0,1,10792.21,0,41.08300000000001,0,0.49818778,0,0.0853591114282608,0
2020-10-06,0.006295484949517149,0.0,1,10599.66,0,548.2759999999995,0,1.2760893,0,0.0788029357790947,0
2020-10-07,0.024298755248964188,0.0,1,10666.39,0,21.929,0,2.8723207,0,0.0662820637226104,0
2020-10-08,0.011447457661247773,0.0,1,10925.57,0,168.4479999999999,0,0.21984883,0,0.0528196692466735,0
2020-10-09,0.021951669767542814,0.0,1,11050.64,0,45.55600000000001,0,0.262164,0,0.0403734669089317,0
2020-10-10,0.006711991796848116,0.0,1,11293.22,0,416.2689999999996,0,1.0253235,0,0.0277538504451513,0
2020-10-11,0.014005604704715013,0.0,1,11369.02,0,196.14599999999996,0,-0.9153286,0,0.0204237811267375,0
2020-10-12,-0.009341400472751782,0.0,1,11528.25,0,1096.2769999999994,0,0.0034275204,0,0.0295308455824852,0
2020-10-13,-0.00023378888600911196,0.0,1,11420.56,0,733.945999999999,0,2.517311,0,0.0576687678694725,0
2020-10-14,0.007639765315658353,0.0,1,11417.89,0,412.864,0,0.8354794,0,0.0996652618050575,0
2020-10-15,-0.01614933177576605,0.0,1,11505.12,0,274.3359999999999,0,1.1124907,0,0.136055439710617,0
2020-10-16,0.003611524367188146,0.0,1,11319.32,0,842.9589999999986,0,0.12879123,0,0.1529118716716766,0
2020-10-17,0.012582524955546459,0.0,1,11360.2,0,111.41700000000004,0,-0.6155504,0,0.1505079120397567,0
2020-10-18,0.021588018575797507,0.0,1,11503.14,0,2.6450000000000005,0,-1.2844794,0,0.139091283082962,0
2020-10-19,0.013489376222719507,0.0,1,11751.47,0,131.456,0,1.2209789,0,0.1241277679800987,0
2020-10-20,0.07312936450828245,0.0,1,11909.99,0,450.7119999999994,0,1.2025598,0,0.1044555604457855,0
2020-10-21,0.014674953994066264,0.0,1,12780.96,0,2390.2399999999957,0,1.3889077,0,0.0780065432190895,0
2020-10-22,-0.003504640467840603,0.0,1,12968.52,0,844.5490000000002,0,0.5206558,0,0.0502064041793346,0
2020-10-23,0.01459869829692173,0.0,1,12923.07,0,843.6110000000006,0,0.6056333,0,0.0293711740523576,0
2020-10-24,-0.006322582908586449,0.0,1,13111.73,0,237.23900000000003,0,-1.3056424,0,0.0202686879783868,0
2020-10-25,0.0017929468724360298,0.0,1,13028.83,0,1339.9229999999982,0,0.8253063,0,0.0218024719506502,0
2020-10-26,0.04474191687371998,0.0,1,13052.19,0,1294.112999999997,0,0.5990174,0,0.0325354263186454,0
2020-10-27,-0.027116851725961233,0.0,1,13636.17,0,317.3189999999996,0,1.9342955,0,0.0538708679378032,0
2020-10-28,0.014269131037809801,0.0,1,13266.4,0,2838.431000000004,0,2.074339,0,0.0879053100943565,0
2020-10-29,0.007758793671083675,0.0,1,13455.7,0,549.974999999999,0,2.127677,0,0.1237465068697929,0
2020-10-30,0.017027898024350785,0.0,1,13560.1,0,623.336999999999,0,1.2742351,0,0.1465881466865539,0
2020-10-31,-0.002139076209121904,0.0,1,13791.0,0,1078.419999999997,0,1.8884362,0,0.149928867816925,0
2020-11-01,-0.015414744032263838,0.0,1,13761.5,0,351.81100000000004,0,1.0773492,0,0.1430438756942749,0
2020-11-02,0.034994985006682855,0.0,1,13549.37,0,1561.221999999996,0,2.2378728,0,0.1535599529743194,0
2020-11-03,0.008591274807412841,0.0,1,14023.53,0,496.3539999999996,0,0.32141435,0,0.1431848406791687,0
2020-11-04,0.1022347976281126,0.0,1,14144.01,0,1137.2789999999973,0,1.6701986,0,0.1127610132098198,0
2020-11-05,-0.0006478503555480408,0.0,1,15590.02,0,1661.5069999999969,0,-0.10343604,0,0.0885268226265907,0
2020-11-06,-0.048884718278399464,0.0,1,15579.92,0,2044.3819999999896,0,-0.44626832,0,0.0784765928983688,0
2020-11-07,0.04432357287948019,0.0,1,14818.3,0,3927.9290000000183,0,0.13929315,0,0.0805268883705139,0
2020-11-08,-0.009479098681107079,0.0,1,15475.1,0,360.06899999999973,0,1.2370845,0,0.0868324339389801,0
2020-11-09,-0.002035436160697679,0.0,1,15328.41,0,1508.331999999992,0,1.2955935,0,0.0960409492254257,0
2020-11-10,0.025300692086988485,0.0,1,15297.21,0,306.4789999999999,0,1.5403627,0,0.1091447472572326,0
2020-11-11,0.03874079968171884,0.0,1,15684.24,0,436.6879999999996,0,1.3819474,0,0.1270802617073059,0
2020-11-12,0.0017702091719422608,0.0,1,16291.86,0,1393.5079999999905,0,1.785932,0,0.1480824649333953,0
2020-11-13,-0.015333288400620093,0.0,1,16320.7,0,532.9979999999983,0,2.0740578,0,0.1707355380058288,0
2020-11-14,-0.007059540958716193,0.0,1,16070.45,0,1003.7749999999972,0,1.4313849,0,0.1712754964828491,0
2020-11-15,0.04741304756533182,0.0,1,15957.0,0,312.30299999999966,0,1.1871911,0,0.1652445197105407,0
2020-11-16,0.05658934626175016,0.0,1,16713.57,0,315.7619999999999,0,0.86224735,0,0.1452624797821045,0
2020-11-17,0.006610651110061427,0.0,1,17659.38,0,860.1639999999959,0,0.91483116,0,0.1098056435585022,0
2020-11-18,0.0015020150629045936,0.0,1,17776.12,0,4792.129000000071,0,0.4955426,0,0.059412982314825,0
2020-11-19,0.04790533185192003,0.0,1,17802.82,0,781.6869999999966,0,0.2759223,0,0.0016916766762733,0
2020-11-20,0.0025799127021437496,0.0,1,18655.67,0,451.5859999999988,0,1.1313759,0,-0.0419073924422264,0
2020-11-21,-0.015471187673093079,0.0,1,18703.8,0,871.6119999999956,0,1.9057269,0,-0.0544179156422615,0
2020-11-22,-0.0025213921907981662,0.0,1,18414.43,0,2493.9220000000005,0,2.3059888,0,-0.0385462418198585,0
2020-11-23,0.043119011324041834,0.0,1,18368.0,0,1147.776999999997,0,1.8341054,0,-0.0100930519402027,0
2020-11-24,-0.023011470244535204,0.0,1,19160.01,0,1615.9339999999977,0,1.6537467,0,0.0184830352663993,0
2020-11-25,-0.08385227716488652,0.0,1,18719.11,0,2726.0959999999964,0,1.0492098,0,0.0430260449647903,0
2020-11-26,-0.000580192857272066,0.0,1,17149.47,0,18537.229000000338,0,1.5834167,0,0.0650205239653587,0
2020-11-27,0.033859174585985974,0.0,1,17139.52,0,1285.7369999999949,0,1.4313862,0,0.0831809267401695,0
2020-11-28,0.02624965786956457,0.0,1,17719.85,0,331.5269999999994,0,1.0092688,0,0.0864629819989204,0
2020-11-29,0.08308390601259585,0.0,1,18184.99,0,430.0290000000001,0,1.5820601,0,0.0664827674627304,0
2020-11-30,-0.047264223413334916,0.0,1,19695.87,0,1550.9119999999969,0,1.1038244,0,0.0335101708769798,0
2020-12-01,0.023401595313818913,0.0,1,18764.96,0,6061.886000000088,0,0.6516495,0,-0.0004379786550998,0
2020-12-02,0.011341854781976135,0.0,1,19204.09,0,1314.3799999999926,0,1.3012058,0,-0.020315445959568,0
2020-12-03,-0.03971702047688441,0.0,1,19421.9,0,605.2499999999995,0,0.62922823,0,-0.0417232438921928,0
2020-12-04,0.026655557056854073,0.027646936,0,18650.52,0,2038.3349999999964,0,1.0359703,0,-0.0536700189113616,0
2020-12-05,0.011058270305614348,0.0020799313,0,19147.66,0,277.3269999999997,0,2.0557036,0,-0.049964390695095,0
2020-12-06,-0.009943489984193699,0.0062004207,0,19359.4,0,384.91699999999935,0,1.339242,0,-0.0352897271513938,0
2020-12-07,-0.04397111687335986,-0.04891462,0,19166.9,0,723.5899999999996,0,1.2040287,0,-0.0096544213593006,0
2020-12-08,0.01185159879524833,-0.0706143,0,18324.11,0,3881.427000000004,0,1.7321078,0,0.0332360342144966,0
2020-12-09,-0.015460097684733665,-0.055560697,0,18541.28,0,2411.302000000008,0,0.20176236,0,0.1016017198562622,0
2020-12-10,-0.011947653828097482,-0.024691429,0,18254.63,0,850.4349999999984,0,-0.1899475,0,0.1858440935611724,0
2020-12-11,0.04281089544385752,-0.05087502,0,18036.53,0,1542.9849999999992,0,0.6179951,0,0.2515613138675689,0
2020-12-12,0.019475040526480303,0.05669544,0,18808.69,0,353.43799999999976,0,0.50397927,0,0.2679478824138641,0
2020-12-13,0.005118646737234167,-0.037151262,0,19174.99,0,518.4339999999996,0,0.81911176,0,0.2393368780612945,0
2020-12-14,0.007953556088940328,0.0047277156,0,19273.14,0,202.61200000000017,0,1.550361,0,0.2289497554302215,0
2020-12-15,0.098272816981813,-0.08729637,0,19426.43,0,702.346999999999,0,0.6275245,0,0.2162550687789917,0
2020-12-16,0.06850735299631783,0.015819095,0,21335.52,0,773.4089999999989,0,0.91725755,0,0.1868533790111541,0
2020-12-17,0.013608274013078736,-0.005474001,0,22797.16,0,5817.076000000103,0,0.23496066,0,0.1365408599376678,0
2020-12-18,0.030908726602182357,-0.029332412,0,23107.39,0,1119.220999999995,0,1.0148226,0,0.1011135876178741,0
2020-12-19,-0.015367978906547508,0.02511165,0,23821.61,0,1162.1429999999973,0,0.55826,0,0.1034971326589584,0
2020-12-20,-0.03137044073207507,0.03235449,0,23455.52,0,2260.468999999995,0,1.188433,0,0.1262193173170089,0
2020-12-21,0.04802350029995983,0.021029081,0,22719.71,0,5202.534000000065,0,1.9037253,0,0.1530516296625137,0
2020-12-22,-0.024275969003968445,-0.006031586,0,23810.79,0,696.235999999997,0,2.201657,0,0.1728073358535766,0
2020-12-23,0.021368102627496777,-0.0027885742,0,23232.76,0,2451.0570000000007,0,1.4150453,0,0.1881140768527984,0
2020-12-24,0.04143713230955948,0.006042001,0,23729.2,0,339.1969999999991,0,0.9026437,0,0.1945428550243377,0
2020-12-25,0.07206564135434457,-0.0222933,0,24712.47,0,941.0109999999966,0,1.2963018,0,0.1940074861049652,0
2020-12-26,-0.007991804748278653,0.0066756667,0,26493.39,0,917.8129999999989,0,1.7062646,0,0.1920655667781829,0
2020-12-27,0.03035386653658856,-0.022051085,0,26281.66,0,4630.755000000094,0,0.86371166,0,0.1974614560604095,0
2020-12-28,0.011284957833276321,-0.025000092,0,27079.41,0,1166.591999999992,0,0.98680043,0,0.2162438333034515,0
2020-12-29,0.05442906700748584,0.0053642215,0,27385.0,0,1084.6209999999933,0,0.32556912,0,0.2493247389793396,0
2020-12-30,0.0016654233998740775,-0.06681839,0,28875.54,0,1314.360999999992,0,0.49701458,0,0.2912916541099548,0
2020-12-31,0.014108187665241134,-0.0313362,0,28923.63,0,1960.766999999993,0,1.9723481,0,0.3269167840480804,0
2021-01-01,0.09704998245924479,-0.005336075,0,29331.69,0,790.0139999999978,0,2.6101425,0,0.345570296049118,0
2021-01-02,0.025536440206810118,-0.005446624,0,32178.33,0,2845.3620000000133,0,2.4831502,0,0.2600390613079071,0
2021-01-03,-0.03064662023239373,0.026912633,0,33000.05,0,2772.8270000000075,0,2.378932,0,0.1672349870204925,0
2021-01-04,0.061297251436522426,0.0127813285,0,31988.71,0,7929.3610000001345,0,1.5995232,0,0.1065449863672256,0
2021-01-05,0.08305947092640165,-0.032983106,0,33949.53,0,1561.061999999987,0,1.5702604,0,0.072642371058464,0
2021-01-06,0.0724222559217782,0.014701023,0,36769.36,0,1698.5519999999872,0,1.4575938,0,0.0300373919308185,0
2021-01-07,0.029177364331963496,-0.017353456,0,39432.28,0,3097.033000000023,0,2.7435389,0,-0.0207384750247001,0
2021-01-08,-0.012187179744330034,0.022122901,0,40582.81,0,3200.1200000000504,0,2.2405543,0,-0.0717522352933883,0
2021-01-09,-0.04834836767509265,-0.0033582211,0,40088.22,0,1118.8569999999893,0,1.8633081,0,-0.1014518663287162,0
2021-01-10,-0.07196719687171849,-0.019118328,0,38150.02,0,5874.059000000209,0,2.3974028,0,-0.071428932249546,0
2021-01-11,-0.03822200981966406,-0.002358946,0,35404.47,0,9662.306000000804,0,2.2373998,0,0.0194785986095666,0
2021-01-12,0.09750423185763579,-0.0058213584,0,34051.24,0,2755.6780000000317,0,1.2710339,0,0.0681526511907577,0
2021-01-13,0.04744593322483692,0.06475723,0,37371.38,0,1467.599999999987,0,0.651911,0,0.0165571793913841,0
2021-01-14,-0.06136954105940806,0.0045037894,0,39144.5,0,1432.4419999999875,0,1.8447957,0,-0.0812257006764411,0
2021-01-15,-0.020337366658846334,0.0061067287,0,36742.22,0,4695.147000000119,0,1.4427941,0,-0.1129513159394264,0
2021-01-16,-0.004622033405769388,0.02358729,0,35994.98,0,1800.6339999999802,0,0.78926235,0,-0.1214489117264747,0
2021-01-17,0.02240276695076915,-0.012693872,0,35828.61,0,1852.126999999978,0,1.8771796,0,-0.125149130821228,0
2021-01-18,-0.02019531400358221,-0.009287496,0,36631.27,0,1274.3619999999887,0,2.3391376,0,-0.1175778582692146,0
2021-01-19,-0.011792767589197228,0.026318587,0,35891.49,0,1183.87199999999,0,1.4455732,0,-0.0958893373608589,0
2021-01-20,-0.13020384721763678,-0.0030540826,0,35468.23,0,3164.9120000000116,0,1.4969277,0,-0.0644864067435264,0
2021-01-21,0.06791024867642359,0.028813547,0,30850.13,0,6462.852000000223,0,0.005617723,0,-0.0277319774031639,0
2021-01-22,-0.026321612545936124,0.011185564,0,32945.17,0,3008.026000000036,0,0.19082703,0,0.0104367360472679,0
2021-01-23,0.005670553026996705,-0.0028496727,0,32078.0,0,1217.738999999991,0,1.2062217,0,0.0449981316924095,0
2021-01-24,-0.00017668994634212343,0.01335295,0,32259.9,0,1426.337999999989,0,1.0131017,0,0.0734215229749679,0
2021-01-25,0.0066214632512975324,0.030000847,0,32254.2,0,1845.9509999999857,0,0.8928405,0,0.095424935221672,0
2021-01-26,-0.06472942243954538,-0.0374411,0,32467.77,0,1988.8589999999797,0,2.067306,0,0.1116279885172844,0
2021-01-27,0.09875173507342883,0.0067224987,0,30366.15,0,3076.440000000022,0,0.96752816,0,0.1238095536828041,0
2021-01-28,0.0265950464051099,-0.021415718,0,33364.86,0,529.2239999999974,0,0.84724736,0,0.1333885788917541,0
2021-01-29,0.00031180478918146903,0.02015711,0,34252.2,0,4880.072000000147,0,0.17226766,0,0.1504319012165069,0
2021-01-30,-0.03414482378597461,-0.015235335,0,34262.88,0,1083.0769999999884,0,2.6387668,0,0.1906693279743194,0
2021-01-31,0.013096130961913977,-0.0054951976,0,33092.98,0,1490.766999999986,0,0.43302238,0,0.2397310137748718,0
2021-02-01,0.057861021041049066,-0.007818564,0,33526.37,0,742.9449999999965,0,0.93608123,0,0.2736740410327911,0
2021-02-02,0.06069518505485805,-0.0013139374,0,35466.24,0,385.3369999999993,0,1.587044,0,0.2651283740997314,0
2021-02-03,-0.018134781826248392,0.015866391,0,37618.87,0,458.8789999999984,0,1.4039553,0,0.2398990392684936,0
2021-02-04,0.03664597719447271,0.0054374197,0,36936.66,0,1835.724999999989,0,0.83548355,0,0.2375856637954712,0
2021-02-05,0.023418500380253615,0.00055925176,0,38290.24,0,562.394999999998,0,1.5641894,0,0.2465956509113311,0
2021-02-06,-0.009984193713517775,-0.007839912,0,39186.94,0,1555.1759999999847,0,0.10844852,0,0.2354414463043213,0
2021-02-07,0.1953613919484356,-0.0008294245,0,38795.69,0,2798.3500000000113,0,0.97629,0,0.1864891052246093,0
2021-02-08,0.0009822129959609072,-0.0002188562,0,46374.87,0,1547.7869999999762,0,1.4305209,0,0.1235652863979339,0
2021-02-09,-0.03474419231881132,-0.009250145,0,46420.42,0,1927.810999999972,0,1.7257072,0,0.0986322835087776,0
2021-02-10,0.07056685498301851,-0.014024371,0,44807.58,0,2974.4990000000366,0,-0.78435206,0,0.1081434935331344,0
2021-02-11,-0.014215488129855847,-0.029526398,0,47969.51,0,1257.5269999999875,0,1.3305261,0,0.134158656001091,0
2021-02-12,-0.0028318206041328953,-0.0008779892,0,47287.6,0,1246.79399999999,0,2.747195,0,0.170313686132431,0
2021-02-13,0.03020124193885998,0.0022317255,0,47153.69,0,883.6359999999922,0,1.7812933,0,0.2064019739627838,0
2021-02-14,-0.013724173125208128,-0.009332465,0,48577.79,0,849.7299999999943,0,0.9358288,0,0.1978893280029297,0
2021-02-15,0.025512876974229215,-0.004768969,0,47911.1,0,3245.332000000039,0,2.062684,0,0.1611733734607696,0
2021-02-16,0.060778553103842725,-0.0074583367,0,49133.45,0,1920.9009999999764,0,1.2415001,0,0.0987367033958435,0
2021-02-17,-0.01088091242257494,-0.010446071,0,52119.71,0,589.3129999999967,0,0.953773,0,0.02510223723948,0
2021-02-18,0.08444578934913083,-0.0008294644,0,51552.6,0,675.1319999999969,0,0.38781306,0,-0.0535381808876991,0
2021-02-19,-0.0011592673416090937,0.0009878465,0,55906.0,0,754.9919999999927,0,1.1097114,0,-0.1160884872078895,0
2021-02-20,0.02806852790923675,-0.006461269,0,55841.19,0,0.0,1,-0.0654964,0,-0.1507290303707122,0
2021-02-21,-0.05784676399359889,-0.005247414,0,57408.57,0,506.05499999999626,0,1.5918703,0,-0.1456400156021118,0
2021-02-22,-0.09607864417158285,-0.0163402,0,54087.67,0,10429.325000000732,0,1.9235905,0,-0.1007748022675514,0
2021-02-23,0.016060215581599868,-0.011421284,0,48891.0,0,8044.060000000492,0,1.9470638,0,-0.0401482209563255,0
2021-02-24,-0.05238866902057715,-0.0009113515,0,49676.2,0,1727.6809999999723,0,1.480937,0,0.0120048411190509,0
2021-02-25,-0.016927912871998907,-0.001434648,0,47073.73,0,2809.618000000028,0,1.2990348,0,0.0433200746774673,0
2021-02-26,-0.0036830494370082567,-0.005566884,0,46276.87,0,3535.961000000047,0,0.89493227,0,0.0684832632541656,0
2021-02-27,-0.021054980834560366,-0.0040206145,0,46106.43,0,1288.345999999984,0,0.6060655,0,0.0769777074456214,0
2021-02-28,0.09862202081458427,-0.019981958,0,45135.66,0,2681.4810000000207,0,0.9617811,0,0.0803305432200431,0
2021-03-01,-0.02311854531315949,0.0055611697,0,49587.03,0,700.7349999999933,0,0.58941245,0,0.0867014452815055,0
2021-03-02,0.03940326977445596,0.0053658877,0,48440.65,0,1717.8759999999745,0,0.151022,0,0.1026714965701103,0
2021-03-03,-0.0392314739985824,0.011571265,0,50349.37,0,1171.3499999999897,0,1.2125049,0,0.1252228915691375,0
2021-03-04,0.007806245037374371,0.0044528763,0,48374.09,0,3171.1980000000476,0,0.036966197,0,0.1642050147056579,0
2021-03-05,0.0026766240609816805,-0.0037296126,0,48751.71,0,2083.9959999999724,0,-0.7994497,0,0.2035295069217682,0
2021-03-06,0.04274664397265271,-0.0020284345,0,48882.2,0,960.3569999999904,0,1.9990815,0,0.2164375483989715,0
2021-03-07,0.027533290499148988,-0.005539749,0,50971.75,0,681.9749999999963,0,0.43138486,0,0.1766218543052673,0
2021-03-08,0.04791067981259056,0.0007597208,0,52375.17,0,1031.9339999999952,0,2.3571663,0,0.1159274280071258,0
2021-03-09,0.017620457506217546,-0.0003336675,0,54884.5,0,644.4329999999951,0,2.3811555,0,0.0743915438652038,0
2021-03-10,0.034404929206133694,0.0021523042,0,55851.59,0,2009.4949999999703,0,0.8263045,0,0.0582736581563949,0
2021-03-11,-0.009544916705265916,-0.008913844,0,57773.16,0,1909.4639999999831,0,-0.025017723,0,0.0521742478013038,0
2021-03-12,0.06932105501197783,-0.0116878105,0,57221.72,0,2268.419999999993,0,1.3102778,0,0.0474855601787567,0
2021-03-13,-0.03628270003508838,-0.01595562,0,61188.39,0,698.0099999999932,0,-0.18046395,0,0.0488902032375335,0
2021-03-14,-0.05703249762457163,-0.007479349,0,58968.31,0,1691.9959999999808,0,1.2632698,0,0.0232897065579891,0
2021-03-15,0.023299079942163736,-0.014235233,0,55605.2,0,7495.519000000311,0,1.4669574,0,0.0055305771529674,0
2021-03-16,0.03536368149804714,-0.0070541156,0,56900.75,0,2612.8390000000086,0,1.5259098,0,-0.0219868049025535,0
2021-03-17,-0.021469126407987926,0.009289232,0,58912.97,0,1373.02699999998,0,0.5866641,0,-0.0541356354951858,0
2021-03-18,0.0066238020432916045,-0.025248922,0,57648.16,0,1613.8409999999812,0,2.0952234,0,-0.0725861713290214,0
2021-03-19,0.0012453901007425383,-0.0014934898,0,58030.01,0,1272.8259999999818,0,0.22235607,0,-0.069273255765438,0
2021-03-20,-0.012920663354346829,-0.008623839,0,58102.28,0,879.0869999999923,0,1.0116196,0,-0.0473760142922401,0
2021-03-21,-0.05698729031956584,0.01122484,0,57351.56,0,2992.412000000031,0,1.7063318,0,-0.0115522220730781,0
2021-03-22,0.004763766970365069,0.00355542,0,54083.25,0,4770.72100000016,0,1.3109947,0,0.0304514169692993,0
2021-03-23,-0.03749000062383956,-0.0063548493,0,54340.89,0,1780.9389999999769,0,0.6534809,0,0.0684103369712829,0
2021-03-24,-0.019307830333064713,-0.005936808,0,52303.65,0,4660.828000000143,0,0.030422196,0,0.0934357866644859,0
2021-03-25,0.07275365551144786,-0.024690785,0,51293.78,0,3413.0200000000686,0,-1.640787,0,0.0980632603168487,0
2021-03-26,0.014385125175395697,-0.008534867,0,55025.59,0,459.9559999999972,0,-0.16480587,0,0.0828289687633514,0
2021-03-27,-0.0007078470878300047,0.0019069165,0,55817.14,0,667.4649999999953,0,0.5247697,0,0.0578962825238704,0
2021-03-28,0.03330797669244823,0.00155657,0,55777.63,0,913.4119999999934,0,0.4528166,0,0.0305282287299633,0
2021-03-29,0.01927805915350378,-0.0046088398,0,57635.47,0,651.9439999999944,0,0.46622133,0,0.0029517337679862,0
2021-03-30,-0.00010247406784769097,0.0039172373,0,58746.57,0,380.2349999999989,0,2.073091,0,-0.0235346779227256,0
2021-03-31,-0.00034235294017503914,-0.022011425,0,58740.55,0,2564.1730000000334,0,-0.67296755,0,-0.0432992875576019,0
2021-04-01,0.0039095415497567565,0.0068671275,0,58720.44,0,851.7419999999944,0,0.8226057,0,-0.055231362581253,0
2021-04-02,-0.03219795891468047,0.0066312384,0,58950.01,0,775.6229999999963,0,1.4592987,0,-0.0151642933487892,0
2021-04-03,0.020158297859809826,-0.0048785857,0,57051.94,0,2461.7189999999982,0,0.6493636,0,0.0048293359577655,0
2021-04-04,0.015944122891975665,0.013131253,0,58202.01,0,966.6009999999924,0,-0.7077782,0,0.0165977627038955,0
2021-04-05,-0.019259938992041037,-0.010168305,0,59129.99,0,508.7059999999974,0,1.7717587,0,0.0391751453280448,0
2021-04-06,-0.03513812021317053,0.009990939,0,57991.15,0,799.7799999999933,0,0.6081448,0,0.0934280082583427,0
2021-04-07,0.03796137682305556,-0.0044835648,0,55953.45,0,2966.282000000019,0,1.5165249,0,0.1584759056568145,0
2021-04-08,0.0011195381620978662,0.0036421781,0,58077.52,0,207.4930000000002,0,-0.64699984,0,0.1756645143032074,0
2021-04-09,0.0279759019815784,0.0042600804,0,58142.54,0,258.6650000000001,0,0.4246559,0,0.1269219517707824,0
2021-04-10,0.0039033527842884386,-0.008180736,0,59769.13,0,1488.155999999988,0,-0.19707875,0,0.0630402043461799,0
2021-04-11,-0.002373737196976866,-0.0030901216,0,60002.43,0,320.25999999999874,0,0.9073843,0,0.0148594975471496,0
2021-04-12,0.062061476779151414,-0.010824098,0,59860.0,0,645.6929999999955,0,0.7344792,0,-0.0218673050403594,0
2021-04-13,-0.009681006685017701,-0.006160763,0,63575.0,0,391.2749999999983,0,3.295126,0,-0.0523847714066505,0
2021-04-14,0.003183791238594136,-0.013983024,0,62959.53,0,2415.8929999999978,0,0.26243925,0,-0.10494115203619,0
2021-04-15,-0.028897729226640023,-0.0014522173,0,63159.98,0,257.9509999999996,0,0.312127,0,-0.1369092762470245,0
2021-04-16,-0.021653938710161302,-0.0026444132,0,61334.8,0,2410.824000000004,0,1.371309,0,-0.1556854248046875,0
2021-04-17,-0.06427036598937519,-0.00026360247,0,60006.66,0,1352.1119999999826,0,0.34618044,0,-0.1429333388805389,0
2021-04-18,-0.009205163097922964,0.0017180911,0,56150.01,0,17835.522000001554,0,0.83094335,0,-0.1012502536177635,0
2021-04-19,0.01423360248945138,0.0032164284,0,55633.14,0,1567.8979999999772,0,3.522408,0,-0.0555086657404899,0
2021-04-20,-0.0467411608329642,0.00029936875,0,56425.0,0,1433.6829999999793,0,0.73608655,0,-0.0208271071314811,0
2021-04-21,-0.03898052396062068,-0.004764812,0,53787.63,0,1506.5889999999822,0,3.4420142,0,0.0120515711605548,0
2021-04-22,-0.010946208002327706,-0.0055732224,0,51690.96,0,4517.224000000222,0,1.4998549,0,0.062510147690773,0
2021-04-23,-0.021071824937789918,-0.00023949472,0,51125.14,0,6286.210000000385,0,2.0275738,0,0.1234194114804267,0
2021-04-24,-0.019602644190038987,-0.00667716,0,50047.84,0,1396.2139999999831,0,0.5140932,0,0.1418107748031616,0
2021-04-25,0.10056948928979836,0.0117621375,0,49066.77,0,3136.667000000023,0,0.49209285,0,0.1087123900651931,0
2021-04-26,0.0187139627331816,0.013992156,0,54001.39,0,895.368999999993,0,-0.18307994,0,0.0593368709087371,0
2021-04-27,-0.0030129806294884043,0.0036626356,0,55011.97,0,241.0139999999997,0,1.8524926,0,0.0268144905567169,0
2021-04-28,-0.023542552248814963,0.0043197805,0,54846.22,0,211.0659999999996,0,0.37343425,0,0.0127874687314033,0
2021-04-29,0.07729007562319112,0.0054628304,0,53555.0,0,189.41799999999975,0,0.41527623,0,0.0082945078611373,0
2021-04-30,0.0018390041160067927,0.0052766073,0,57694.27,0,78.407,0,-0.17550968,0,0.0073282495141029,0
2021-05-01,-0.021144501324126486,-0.00073033525,0,57800.37,0,105.41400000000014,0,1.2521,0,0.0062679499387741,0
2021-05-02,0.010448898966580966,-0.0044344105,0,56578.21,0,148.45600000000005,0,-0.9217864,0,0.0305806919932365,0
2021-05-03,-0.06943191102791191,-0.007570545,0,57169.39,0,174.9449999999999,0,1.4340193,0,0.0252430029213428,0
